country_iso3,year,education_spend_pct_gdp,gdp_per_capita_usd,health_spend_pct_gdp,life_expectancy,rd_spend_pct_gdp
FRA,2024,,46103.0840855884,11.53530598,82.9804878048781,
GBR,1995,4.83926010131836,23252.6157127423,,76.8365853658537,
GBR,1996,4.37826013565063,24503.3829602903,,77.0878048780488,1.5754
GBR,1997,,26910.1381529902,,77.2109756097561,1.53729
GBR,1998,4.20707988739014,28396.3523548013,,77.190243902439,1.54777
GBR,1999,3.988450050354,28858.0065333126,,77.390243902439,1.62268
GBR,2000,4.01820993423462,28383.8761094996,7.14559078,77.7414634146342,1.60963
GBR,2001,4.1001501083374,28013.8729635508,7.43276882,77.9926829268293,1.59544
GBR,2002,4.61190986633301,30158.7017807858,7.85946798,78.1439024390244,1.61383
GBR,2003,4.8012900352478,34556.7726095905,8.05214596,78.4463414634146,1.58131
GBR,2004,4.73555994033813,40504.4118103928,8.32219028,78.7463414634146,1.53089
GBR,2005,4.92975997924805,42240.2462987547,8.38108349,79.0487804878049,1.55004
GBR,2006,4.97648000717163,44695.161023424,8.53970814,79.2487804878049,1.57625
GBR,2007,4.9244499206543,50629.0799172887,8.76035309,79.4487804878049,1.6183
GBR,2008,4.90972995758057,47652.4030691881,9.03295708,79.6,1.60901
GBR,2009,5.06263017654419,39009.3715547821,9.83944035,80.0512195121951,1.66991
GBR,2010,5.69868993759155,39778.3220528565,9.78799534,80.4024390243902,1.63887
GBR,2011,5.57219982147217,42295.9273835322,9.79682636,80.9512195121951,1.64681
GBR,2012,,42688.3263728372,9.89332199,80.9048780487805,1.57587
GBR,2013,5.52529001235962,43606.9837896348,9.99087143,81.0048780487805,1.62096
GBR,2014,5.60134983062744,47746.2421759562,9.97686195,81.3048780487805,2.26488
GBR,2015,5.55453014373779,45255.3449216209,9.94044876,80.9560975609756,2.27566
GBR,2016,5.42795991897583,41257.9085545556,9.87085724,81.1560975609756,2.32051
GBR,2017,5.45254993438721,40916.8115070354,9.70468903,81.2560975609756,2.32602
GBR,2018,5.20438003540039,43702.9976303165,9.79496574,81.2560975609756,2.70889
GBR,2019,5.26116991043091,43158.7411267323,9.97954082,81.3691219512195,2.6707
GBR,2020,5.43936014175415,40812.6794663879,12.10388088,80.331756097561,2.93993
GBR,2021,5.90681982040405,47691.3768799404,12.08347321,80.6473170731707,2.89968
GBR,2022,,47057.043229179,11.09679794,81.0112195121951,2.75224
GBR,2023,,49944.4702124201,10.99128914,81.2380975609756,2.67614
GBR,2024,,53246.3676145108,11.133358,81.3868536585366,
GRC,1995,,12779.081491606,,77.5853658536585,
GRC,1996,,13432.5262183244,,77.6853658536585,
GRC,1997,,13015.9175046854,,78.1365853658537,0.44268
GRC,1998,2.9923300743103,13022.9648774809,,77.8390243902439,
GRC,1999,3.14823007583618,12742.5404388143,,77.9878048780488,0.59085
GRC,2000,3.35086011886597,11638.2010697215,7.51388931,77.8878048780488,
GRC,2001,3.47308993339539,12156.9572824221,8.24545956,78.3878048780488,0.57753
GRC,2002,3.52255010604858,13782.195640943,8.46998692,78.6414634146341,
GRC,2003,3.52407002449036,18020.612039764,8.68253994,78.8414634146341,0.56163
GRC,2004,3.76059007644653,21449.2552764245,8.30002213,79.0390243902439,0.54073
GRC,2005,4.0549201965332,22054.1315756886,8.76117897,79.2390243902439,0.59224
GRC,2006,,24416.0232970275,8.39596939,79.4390243902439,0.57051
GRC,2007,,28440.7625328955,8.52304935,79.4390243902439,0.58513
GRC,2008,,31695.8331092209,8.948102,79.9390243902439,0.67086
GRC,2009,,29425.4573200263,9.53581333,80.1878048780488,0.63414
GRC,2010,,26653.0488008626,9.61952496,80.3878048780488,0.60491
GRC,2011,,25504.7866510124,9.18577003,80.7317073170732,0.6837
GRC,2012,,21624.346052551,9.04327774,80.6341463414634,0.71953
GRC,2013,,21573.3449762805,8.52183914,81.2853658536585,0.82288
GRC,2014,,21474.7257123892,7.94358587,81.3853658536585,0.84553
GRC,2015,3.68238997459412,17980.7298238137,8.26719952,81.0365853658537,0.9716
GRC,2016,,17919.2426377048,8.45097542,81.3878048780488,1.00556
GRC,2017,3.46778011322021,18631.9930129293,8.11336899,81.2878048780488,1.1492
GRC,2018,3.57626008987427,19873.4015238771,8.07267761,81.7878048780488,1.2066
GRC,2019,3.55062007904053,19335.3602002969,8.11709499,81.6390243902439,1.26236
GRC,2020,,17886.733165236,9.38074493,81.2878048780488,1.48872
GRC,2021,,20654.7001960815,9.03178692,80.0829268292683,1.43353
GRC,2022,3.37547993659973,20886.5243087629,8.44938278,80.7878048780488,1.47714
GRC,2023,,23343.7103964562,8.39367008,81.7365853658537,1.4943
GRC,2024,,24626.1481858973,,81.8390243902439,
HUN,1995,4.8316798210144,4509.41740910077,,69.7917073170732,
HUN,1996,4.31855010986328,4542.0120380978,,70.3287804878049,0.62791
HUN,1997,,4606.0569733295,,70.7024390243902,0.69745
HUN,1998,4.40161991119385,4751.7732430202,,70.5578048780488,0.65606
HUN,1999,4.55900001525879,4801.95949584162,,70.6770731707317,0.67067
HUN,2000,4.8624701499939,4629.91760812548,6.76979256,71.2463414634146,0.78999
HUN,2001,4.92643976211548,5280.94887987063,6.8197937,72.2487804878049,0.91225
HUN,2002,5.17711019515991,6658.04494326809,7.1181159,72.3487804878049,0.98314
HUN,2003,5.79872989654541,8410.09248198479,8.12986469,72.3,0.91985
HUN,2004,5.33301019668579,10291.2694721409,7.76592064,72.6487804878049,0.86077
HUN,2005,5.32539987564087,11212.2046968994,7.99248505,72.6487804878049,0.92043
HUN,2006,5.29485988616943,11478.4891640501,7.78556442,73.0975609756098,0.97835
HUN,2007,5.13725996017456,13934.605460375,7.20719147,73.1512195121951,0.95488
HUN,2008,4.97069978713989,15762.6322515113,7.09275723,73.7024390243903,0.97817
HUN,2009,4.95626020431519,13051.1831777184,7.2366724,73.9048780487805,1.13027
HUN,2010,4.73365020751953,13189.8433874768,7.46420383,74.2073170731707,1.13102
HUN,2011,4.57056999206543,14211.460557822,7.49342251,74.8585365853659,1.18116
HUN,2012,4.15359020233154,12950.1594488143,7.43047714,75.0634146341463,1.25758
HUN,2013,4.19040012359619,13739.4620151401,7.23645353,75.5658536585366,1.38449
HUN,2014,4.59878015518188,14352.501883174,7.04192352,75.7634146341463,1.3437
HUN,2015,4.49287986755371,12782.9412577973,6.8501935,75.5682926829269,1.33884
HUN,2016,4.60210990905762,13215.8605277789,6.96752644,76.0634146341464,1.17645
HUN,2017,4.64034986495972,14736.1668157258,6.73338366,75.8170731707317,1.31498
HUN,2018,4.60567998886108,16605.0570511887,6.55460501,76.0658536585366,1.50196
HUN,2019,4.20140981674194,17012.8598553199,6.24677849,76.3195121951219,1.46473
HUN,2020,4.12265014648438,16386.9308821258,7.230515,75.419512195122,1.58067
HUN,2021,4.65407991409302,19030.628130329,7.33524847,74.0658536585366,1.63327
HUN,2022,3.8011999130249,18428.028825614,6.6474123,75.8682926829268,1.39056
HUN,2023,,22230.6277875187,6.36868954,76.5707317073171,1.37748
HUN,2024,,23292.3263882478,,76.7243902439025,
IDN,1995,1.00434994697571,1011.22614205568,,65.263,
IDN,1996,1.07854998111725,1118.92133024129,,65.465,
IDN,1997,1.07208001613617,1044.60674832472,,65.774,
IDN,1998,,454.877800792123,,65.942,
IDN,1999,,657.268934667018,,66.001,
IDN,2000,,763.711124950924,1.85297656,66.292,0.06769
IDN,2001,2.46003007888794,732.307093405708,2.11850214,66.583,0.04756
IDN,2002,2.64568996429443,881.002913569131,1.98062706,66.954,
IDN,2003,3.21799993515015,1043.2105838671,2.24837184,67.134,
IDN,2004,2.74846005439758,1126.84004447173,2.12002277,65.521,
IDN,2005,2.87281990051269,1238.21447629488,2.53189397,67.531,
IDN,2006,,1558.31562847163,2.61946416,67.664,
IDN,2007,3.04426002502441,1823.21976255073,2.82385564,67.914,
IDN,2008,2.90190005302429,2124.55483920618,2.54842305,68.085,
IDN,2009,3.52513003349304,2218.48541852977,2.62324095,68.267,0.08332
IDN,2010,2.81227993965149,3065.68348377765,2.7908783,68.364,
IDN,2011,3.18944001197815,3579.46442466152,2.98942471,68.629,
IDN,2012,3.40748000144958,3632.27254030331,2.91427088,68.862,
IDN,2013,3.35904002189636,3566.60284506078,2.86934805,69.064,0.0847
IDN,2014,3.28800988197327,3441.06808464008,2.96433568,69.292,
IDN,2015,3.58361005783081,3288.22269725538,2.92428517,69.52,
IDN,2016,1.21023452496964,3521.46943457574,3.02147198,69.733,0.24535
IDN,2017,1.05324382490056,3798.88326174526,2.90417194,69.953,0.23805
IDN,2018,0.994436460846179,3860.95353090726,2.86757827,70.08,0.22632
IDN,2019,0.964399077622927,4106.94856160358,2.87862897,70.349,0.27129
IDN,2020,1.01593221347809,3853.70288774146,3.42067289,68.817,0.28068
IDN,2021,1.03221750658374,4287.17313995098,3.70634937,67.452,
IDN,2022,0.863943349575907,4730.83484836107,2.69389749,70.925,
IDN,2023,1.27517088245674,4876.30774512252,2.70239949,71.146,
IDN,2024,,4925.43048751861,,71.288,
IND,1995,,375.17600537305,,60.63,
IND,1996,,401.046754673579,,61.027,0.63905
IND,1997,3.36137008666992,416.228116203753,,61.439,0.68669
IND,1998,3.57257008552551,413.630864056851,,61.852,0.70378
IND,1999,4.41538000106812,441.927991436397,,62.284,0.72413
IND,2000,4.32480001449585,442.750218937263,4.10568476,62.749,0.75699
IND,2001,,450.357900514128,4.33754253,63.158,0.73591
IND,2002,,469.149928973927,4.31453371,63.649,0.72567
IND,2003,3.61342000961304,544.143133545002,4.07877731,64.086,0.71929
IND,2004,3.35254001617432,624.258826510066,4.02679491,64.484,0.7569
IND,2005,3.18876004219055,710.488080408949,3.85508275,64.939,0.82411
IND,2006,3.14284992218018,801.668353659022,3.66901541,65.373,0.80473
IND,2007,,1021.88707706826,3.58103991,65.803,0.80507
IND,2008,,992.519584923828,3.58856082,66.247,0.85876
IND,2009,3.27824997901917,1094.94974598436,3.54637694,66.7,0.83314
IND,2010,3.377690076828,1347.51939071367,3.33625913,67.162,0.78849
IND,2011,3.79618000984192,1445.46127486037,3.24634218,67.623,0.75502
IND,2012,3.8675000667572,1429.32199520032,3.32935286,68.076,0.74399
IND,2013,3.84467005729675,1432.84397512195,3.74944186,68.499,0.70642
IND,2014,3.89878023242693,1553.88396075118,3.61956549,68.932,0.70158
IND,2015,4.1145601272583,1583.99815907985,3.59565973,69.326,0.6931
IND,2016,4.25406980514526,1707.50892912243,3.50430417,69.709,0.66984
IND,2017,4.30543994903565,1950.10468280866,2.93597651,70.068,0.66603
IND,2018,4.36374998092651,1966.25455171679,2.8584938,70.415,0.66001
IND,2019,3.89732003211975,2041.42863698585,2.95299792,70.746,0.65942
IND,2020,4.29335021972656,1907.04251637669,3.34146094,70.156,0.64558
IND,2021,4.62949991226196,2239.61384367482,3.34680939,67.282,
IND,2022,4.09865814174589,2347.44829434623,3.39623499,71.698,
IND,2023,,2530.12031278204,3.33944035,72.003,
IND,2024,,2694.73780859961,,72.235,
IRL,1995,4.87162017822266,19158.4564773907,,75.4693170731707,
IRL,1996,4.75392007827759,20835.8977130847,,75.8317073170732,1.27156
IRL,1997,,22551.1139134126,,75.9853658536585,1.24271
IRL,1998,4.28753995895386,24294.8547674007,,76.1804878048781,1.20801
IRL,1999,4.13379001617432,26338.1077543817,,76.0829268292683,1.15141
IRL,2000,4.13226985931396,26334.5672050501,5.8990283,76.5365853658537,1.08383
IRL,2001,4.08750009536743,28282.409882073,6.39249372,77.1341463414634,1.05194
IRL,2002,4.10487985610962,32705.4345565698,6.67263031,77.6341463414634,1.05575
IRL,2003,4.20493984222412,41203.5295847568,7.00761414,78.1390243902439,1.12435
IRL,2004,4.48295021057129,47754.2023194244,7.21972942,78.5390243902439,1.17778
IRL,2005,4.51897001266479,50933.0216095589,7.64242792,78.9439024390244,1.19197
IRL,2006,4.54742002487183,54329.1618599624,7.51646996,79.2414634146342,1.19887
IRL,2007,4.71541976928711,61396.417461176,7.80773735,79.6414634146341,1.23409
IRL,2008,5.45828008651733,61353.1065629523,9.12564754,80.0951219512195,1.39126
IRL,2009,6.15609979629517,52133.0906162544,10.52275753,80.190243902439,1.61371
IRL,2010,6.04835987091065,48623.9666422487,10.52062798,80.7439024390244,1.59425
IRL,2011,5.77199983596802,52613.8540355689,10.4888649,80.7463414634146,1.53761
IRL,2012,5.70776987075806,49335.8408099555,10.47466946,80.8463414634146,1.5455
IRL,2013,5.23177003860474,52537.6108648692,10.0333004,80.9487804878049,1.53562
IRL,2014,4.73554992675781,57214.5379785709,9.23077869,81.3487804878049,1.47756
IRL,2015,3.62438988685608,64250.1385181257,7.07827806,81.4536585365854,1.14062
IRL,2016,3.65881991386414,64129.5571542383,7.3382206,81.6536585365854,1.14954
IRL,2017,3.37737011909485,72161.4047531385,6.91718578,82.1560975609756,1.20821
IRL,2018,3.30347990989685,80804.1123164826,6.74710846,82.2048780487805,1.08244
IRL,2019,3.22984004020691,81827.6688873996,6.61860561,82.7024390243903,1.13733
IRL,2020,3.19163990020752,86514.0706108754,6.97323275,82.4560975609756,1.12466
IRL,2021,2.90461993217468,103783.446284479,6.44113493,82.2536585365854,1.0732
IRL,2022,,105190.685952731,6.02078247,82.509756097561,1.53215
IRL,2023,,106818.917130804,6.57538509,82.8073170731707,1.58829
IRL,2024,,112894.953240805,6.85410833,83.009756097561,
IRN,1995,4.08178997039795,1550.0095955025,,67.904,
IRN,1996,3.53777003288269,1914.78121294313,,68.328,
IRN,1997,,1790.06617575598,,68.649,
IRN,1998,,1709.19334096046,,69.214,
IRN,1999,4.22040987014771,1739.59462001458,,69.686,
IRN,2000,4.03064012527466,1650.01385833785,4.72250843,70.166,
IRN,2001,4.07168006896973,1881.02266635283,5.16087341,70.619,0.50218
IRN,2002,4.48487997055054,1891.25756091033,4.65182209,71.112,0.49558
IRN,2003,4.36323022842407,2208.99636552406,4.95589161,70.464,0.59484
IRN,2004,4.29662990570068,2672.4226651404,5.12801409,72.04,0.50453
IRN,2005,4.05651998519897,3132.0508192007,5.29996157,72.446,0.62284
IRN,2006,4.28998994827271,3618.91601364428,5.15990877,72.895,0.55921
IRN,2007,4.59681987762451,4687.99166260718,4.91188192,73.299,
IRN,2008,3.91376996040344,5377.4115072957,5.03990459,73.683,0.64647
IRN,2009,3.84244990348816,5415.52280553446,6.11493444,74.041,0.27258
IRN,2010,3.70917010307312,6291.19443655454,6.29153061,74.39,0.26442
IRN,2011,3.48497009277344,8025.68743364356,6.09787989,74.721,
IRN,2012,2.93899989128113,8114.08099831877,6.12235355,75.039,0.29435
IRN,2013,2.85279011726379,6222.74194840326,5.73697805,75.349,0.23601
IRN,2014,2.61668992042542,5672.06372896319,6.81539536,75.635,
IRN,2015,2.62911009788513,4952.73355532178,8.38232708,75.907,0.39383
IRN,2016,3.17396998405456,5710.59947089104,7.80285025,76.155,
IRN,2017,3.45956993103027,6000.93346404409,7.71801233,76.396,0.75983
IRN,2018,3.61980009078979,4783.01067340237,6.63571692,76.621,
IRN,2019,3.24005007743835,3997.4935449585,6.23426771,76.855,0.78829
IRN,2020,3.20495009422302,3202.50003502169,4.96098137,74.141,
IRN,2021,,4605.14881318992,4.85886621,73.752,0.72665
IRN,2022,2.6699800491333,4721.20437099984,5.62794113,76.799,
IRN,2023,2.82443290958712,5049.29931642754,6.02542305,77.654,
IRN,2024,,5190.16959024821,,77.854,
IRQ,1995,,619.135530927038,,64.761,
IRQ,1996,,485.258492784825,,64.618,
IRQ,1997,,936.341170908421,,64.241,
IRQ,1998,,900.937142559106,,64.405,
IRQ,1999,,1560.36466710272,,64.532,
IRQ,2000,,1980.18916038782,,64.86,
IRQ,2001,,1435.695683789,,65.292,
IRQ,2002,,1266.15961275094,,65.724,
IRQ,2003,,817.887862499622,2.99693608,64.834,
IRQ,2004,,1328.37157628292,3.90128636,64.634,
IRQ,2005,,1762.39360423421,3.01704645,64.899,
IRQ,2006,,2276.55435744086,2.49370432,64.029,
IRQ,2007,,3128.99010329066,3.2148056,64.428,0.04554
IRQ,2008,,4542.96609046032,3.06604242,66.465,0.03435
IRQ,2009,,3714.71205987194,3.77203989,67.834,0.04562
IRQ,2010,,4461.75196161555,3.23955345,68.092,0.03684
IRQ,2011,,5775.54229080293,2.80316377,68.435,0.03476
IRQ,2012,,6477.59618450955,2.69365859,68.827,
IRQ,2013,,6650.35282247395,2.80868459,69.047,
IRQ,2014,,6249.39226978969,2.78786659,69.679,0.03835
IRQ,2015,,4440.14189252367,3.15587044,69.977,0.04017
IRQ,2016,,4334.42096404188,4.57253027,68.683,0.03737
IRQ,2017,,4759.2846435467,4.08944416,69.788,0.04596
IRQ,2018,,5646.68932074742,4.07600641,71.116,0.04279
IRQ,2019,,5671.8568632942,4.207232,71.245,0.03266
IRQ,2020,,4295.18945121228,5.72766161,69.651,0.04053
IRQ,2021,,4868.49431080783,5.14179993,70.704,0.0407
IRQ,2022,,6520.73154560584,4.33226347,72.037,
IRQ,2023,,5965.31835077761,5.53275251,72.324,
IRQ,2024,,6073.61032342708,,72.424,
ISR,1995,,19025.6840502517,,77.4512195121951,
ISR,1996,,20224.2789080629,,78.1048780487805,2.4753
ISR,1997,,20469.4699017497,,78.0,2.69533
ISR,1998,6.40023994445801,20188.8141481667,,78.1487804878049,2.80723
ISR,1999,6.1956000328064,19823.2138876277,,78.6585365853659,3.21199
ISR,2000,5.93116998672485,21706.5194056329,6.59421921,78.9536585365854,3.81316
ISR,2001,6.17636013031006,20966.3052667971,6.99914265,79.4073170731707,4.05338
ISR,2002,6.24923992156982,19076.4584298321,6.90767479,79.4512195121951,3.99197
ISR,2003,6.13486003875732,19643.4690380742,6.84975958,79.6487804878049,3.76142
ISR,2004,5.75040006637573,20568.0694088834,6.79696989,80.1463414634146,3.74703
ISR,2005,5.56489992141724,21286.8388636595,6.8828454,80.1512195121951,3.91123
ISR,2006,5.58409023284912,22527.2619795719,6.70000744,80.5536585365854,4.01416
ISR,2007,5.33169984817505,25721.2594077311,6.67256165,80.5048780487805,4.28533
ISR,2008,5.40716981887817,30269.217773489,6.80668306,80.9512195121951,4.24165
ISR,2009,5.34174013137817,28508.4938886475,6.86992359,81.4048780487805,4.01799
ISR,2010,5.40408992767334,31439.0887027614,6.85038328,81.6024390243903,3.8421
ISR,2011,5.42928981781006,34522.5215979073,6.80594969,81.6560975609756,3.91608
ISR,2012,5.56122016906738,33321.4300881602,6.94185257,81.7048780487805,4.06028
ISR,2013,5.76972007751465,37034.3161080785,6.94074392,82.0560975609756,4.10651
ISR,2014,5.69225978851318,38343.3046626235,7.02990532,82.1536585365854,4.19613
ISR,2015,5.79657983779907,36213.1041481958,7.02090645,82.0512195121951,4.29761
ISR,2016,5.80271005630493,37671.5389138798,7.09919167,82.4073170731707,4.59051
ISR,2017,6.00425004959106,41138.470964272,7.17189407,82.5512195121951,4.74032
ISR,2018,6.06919002532959,42362.6652754196,7.23550367,82.8024390243903,4.91965
ISR,2019,6.06899976730347,44250.6313628073,7.20701885,82.8048780487805,5.35528
ISR,2020,6.51824998855591,44575.5719045492,7.74801874,82.6487804878049,5.83209
ISR,2021,6.16727018356323,52270.9040241956,7.83961058,82.5,5.75725
ISR,2022,5.93291997909546,54949.621556429,7.12004995,82.7,6.17831
ISR,2023,,52003.7200729997,7.09822369,83.1951219512195,6.34589
ISR,2024,,54176.6844383302,,83.1975609756098,
ITA,1995,4.3087100982666,20712.1798690324,,78.1707317073171,
ITA,1996,4.43967008590698,23122.9337219116,,78.5219512195122,0.94421
ITA,1997,,21883.9872666651,,78.8243902439024,0.98522
ITA,1998,4.44093990325928,22365.1837644545,,78.9756097560976,1.00275
ITA,1999,4.50165987014771,22049.9990620261,,79.4243902439024,0.97865
ITA,2000,4.27996015548706,20190.0035636084,7.54701233,79.7780487804878,1.00104
ITA,2001,4.63416004180908,20570.4385917862,7.71115828,80.1268292682927,1.03714
ITA,2002,4.41520977020264,22451.3964379368,7.83638906,80.2292682926829,1.07704
ITA,2003,4.52654981613159,27577.5700319855,7.80670929,79.9829268292683,1.05539
ITA,2004,4.37002992630005,31348.1901841445,8.13726902,80.7804878048781,1.04662
ITA,2005,4.22292995452881,32062.723833669,8.30906773,80.7829268292683,1.04057
ITA,2006,4.50464010238647,33537.1286994269,8.39791012,81.2829268292683,1.07903
ITA,2007,4.08763980865479,37826.1754554823,8.10167217,81.4341463414634,1.12421
ITA,2008,4.37188005447388,40828.5795580937,8.50157547,81.4853658536585,1.15548
ITA,2009,4.50414991378784,37099.6133958219,8.91290951,81.6365853658537,1.21261
ITA,2010,4.31626987457275,35856.8625485539,8.87928963,82.0365853658537,1.21296
ITA,2011,4.09431982040405,38432.3742820019,8.728508,82.1878048780488,1.19531
ITA,2012,4.03481006622315,34854.3949441965,8.7983427,82.2390243902439,1.25559
ITA,2013,4.12192010879517,35701.6746002376,8.7897644,82.690243902439,1.29425
ITA,2014,4.04026985168457,36028.3494022349,8.85913563,83.090243902439,1.33148
ITA,2015,4.05422019958496,30639.8829751432,8.84596729,82.5439024390244,1.33213
ITA,2016,3.795490026474,31391.5692898108,8.72043991,83.2439024390244,1.35915
ITA,2017,4.02662992477417,32844.115660604,8.69060516,82.9463414634147,1.36393
ITA,2018,4.24094009399414,34904.1081923834,8.65467453,83.3463414634146,1.41934
ITA,2019,4.07843017578125,33812.788724868,8.61536789,83.4975609756098,1.45558
ITA,2020,4.41803979873657,32091.4866621366,9.5643034,82.1951219512195,1.49869
ITA,2021,4.17118978500366,36852.5425414951,9.28164482,82.6463414634146,1.41065
ITA,2022,4.06775999069214,35653.9042103495,8.85022926,82.7,1.36563
ITA,2023,,39277.0838783918,8.40559483,83.3512195121951,1.37935
ITA,2024,,40385.3413957669,8.44437313,83.9512195121951,
JPN,1995,3.40211009979248,44197.6191013908,,79.5360975609756,
JPN,1996,,39150.0396308089,,80.219756097561,2.64303
JPN,1997,,35638.2319556941,,80.4241463414634,2.72177
JPN,1998,3.29797005653381,32423.7556133801,,80.5014634146342,2.82745
JPN,1999,3.37812995910644,36610.1683163197,,80.4609756097561,2.84672
JPN,2000,3.46011996269226,39169.3595701504,7.03456163,81.0760975609756,2.85841
JPN,2001,3.40082001686096,34406.1824638092,7.23947906,81.4163414634146,2.92348
JPN,2002,3.40898990631104,32820.7936433254,7.35235405,81.6907317073171,2.96514
JPN,2003,3.46662998199463,35387.0374203599,7.48654842,81.76,2.99319
JPN,2004,3.42611002922058,38298.9801712303,7.53518438,82.030243902439,2.98125
JPN,2005,3.31493997573852,37812.8950199948,7.65818596,81.9551219512195,3.13092
JPN,2006,3.27667999267578,35991.546002862,7.68688869,82.3219512195122,3.22766
JPN,2007,3.27934002876282,35779.0245416427,7.77935696,82.5070731707317,3.29257
JPN,2008,3.27241992950439,39876.3039685725,8.08909321,82.5875609756098,3.29224
JPN,2009,,41308.9968370512,8.9587822,82.9314634146342,3.1959
JPN,2010,3.59951996803284,44968.1562349739,9.0630064,82.8426829268293,3.10495
JPN,2011,3.60526990890503,48760.0789494211,10.48780155,82.5912195121951,3.20537
JPN,2012,3.41945004463196,49145.2804308193,10.67169094,83.0960975609756,3.1737
JPN,2013,3.40874004364014,40898.6478964744,10.67438698,83.3319512195122,3.27895
JPN,2014,3.41529989242554,38475.3952461838,10.7290144,83.5878048780488,3.36788
JPN,2015,3.31221008300781,34960.6393843385,10.74969959,83.7939024390244,3.24071
JPN,2016,3.14643001556396,39375.4731620781,10.65891552,83.9848780487805,3.10665
JPN,2017,3.13057994842529,38834.0529341227,10.65627098,84.099756097561,3.16636
JPN,2018,3.07782006263733,39751.1330982711,10.73988247,84.2109756097561,3.2192
JPN,2019,3.15533995628357,40415.9567649547,10.96998405,84.3563414634146,3.21824
JPN,2020,3.30628991127014,40028.7341726762,11.44974613,84.56,3.26556
JPN,2021,3.33663988113403,40094.5599795288,12.08108234,84.4456097560976,3.27383
JPN,2022,,34065.6438962526,12.32275677,83.9963414634146,3.40053
JPN,2023,,33836.1756271617,10.73979473,84.0412195121951,3.44125
JPN,2024,,32487.0778047567,,84.0363414634146,
KEN,1995,,340.064842175429,,55.856,
KEN,1996,,440.527078880876,,55.575,
KEN,1997,,466.723814611399,,55.478,
KEN,1998,,487.883239905452,,55.568,
KEN,1999,5.32324981689453,433.721235701305,,55.866,
KEN,2000,5.1867299079895,414.626365130846,3.62451434,56.084,
KEN,2001,5.20621013641357,410.700452474814,3.74002314,56.501,
KEN,2002,6.17199993133545,402.936385605382,3.82159472,56.759,
KEN,2003,6.49428987503052,442.898457253405,4.03365707,57.369,
KEN,2004,6.79693984985352,463.662781300121,4.21159506,57.947,
KEN,2005,7.3356499671936,523.456312433863,4.2174139,58.51,
KEN,2006,7.04981994628906,699.80237063381,5.0134387,59.059,
KEN,2007,,840.201439476765,5.12358475,59.407,0.35521
KEN,2008,,915.54435473604,5.19050598,59.955,
KEN,2009,,1047.9678324485,5.29172945,60.483,
KEN,2010,4.81548976898193,1091.51873101194,5.38849831,60.915,0.69222
KEN,2011,4.70012998580933,1096.14499807675,5.20212841,61.283,
KEN,2012,4.93122005462646,1285.00536171512,5.0180583,61.537,
KEN,2013,4.83721017837524,1370.87885214659,4.93100405,61.729,
KEN,2014,4.7172999382019,1482.81566253497,4.91267347,61.99,
KEN,2015,4.74349021911621,1489.11959777284,4.76439571,62.279,
KEN,2016,4.89518022537231,1554.12610314423,4.75429106,62.526,
KEN,2017,4.96308994293213,1667.48447230835,3.98597503,62.725,
KEN,2018,5.10761976242065,1836.45275528993,4.09903383,62.825,
KEN,2019,5.37359210998097,1960.40808854893,4.36874676,62.939,
KEN,2020,5.04574892454155,1927.66459027849,4.49248886,61.596,
KEN,2021,4.89040202257195,2061.35622089594,4.56992722,61.225,
KEN,2022,4.51101801829815,2109.56288513137,4.32241869,63.549,0.40651
KEN,2023,3.96229304413263,1942.58802756191,4.35172892,63.646,0.80427
KEN,2024,4.02242346098974,2132.43452097647,,63.834,0.81069
KOR,1995,2.83677005767822,13001.7205867019,,73.7,
KOR,1996,,13864.9376534518,,74.1512195121951,2.14233
KOR,1997,,12821.6893313675,,74.6024390243903,2.17409
KOR,1998,3.24974989891052,8583.43557499234,,75.0048780487805,2.03608
KOR,1999,3.25048995018005,11062.5019301357,,75.409756097561,1.9446
KOR,2000,,12710.2995795579,3.71794796,75.909756097561,2.0494
KOR,2001,,11981.4828218758,4.16983986,76.4121951219512,2.19872
KOR,2002,,13642.9424537101,3.90854764,76.7658536585366,2.13042
KOR,2003,,15211.5483770422,4.46640348,77.2146341463415,2.19657
KOR,2004,,17121.6301633201,4.43287992,77.6658536585366,2.35292
KOR,2005,,20167.0474902506,4.65223551,78.1682926829268,2.42725
KOR,2006,,22609.7059431449,4.95851803,78.6682926829268,2.61516
KOR,2007,,25078.4853957105,4.95834208,79.119512195122,2.75895
KOR,2008,,22252.3125108061,5.24642324,79.5170731707317,2.86774
KOR,2009,,19937.3029137734,5.68525076,79.9682926829268,3.02145
KOR,2010,,24071.2620526362,5.79390717,80.1170731707317,3.17913
KOR,2011,,26175.2398553363,5.90292883,80.5682926829269,3.44409
KOR,2012,,26600.5477433903,5.9576025,80.819512195122,3.6852
KOR,2013,,28449.3591104972,6.06858635,81.2707317073171,3.77487
KOR,2014,,30667.0912467447,6.24487352,81.7219512195122,3.88983
KOR,2015,4.24247980117798,30171.7906545222,6.46202612,82.0243902439024,3.78907
KOR,2016,4.11502981185913,30832.0628072516,6.6356945,82.2756097560976,3.78638
KOR,2017,4.10775995254517,33296.9845439195,6.79827499,82.6268292682927,4.07341
KOR,2018,4.21645021438599,35363.9508228687,7.14222002,82.6268292682927,4.27155
KOR,2019,4.41813993453979,33826.9443301597,7.69397116,83.2268292682927,4.36379
KOR,2020,4.52706003189087,33645.7719545073,8.02722836,83.4268292682927,4.5214
