country_iso3,year,region,income_group,gdp_per_capita_usd,life_expectancy,health_spend_pct_gdp,education_spend_pct_gdp,rd_spend_pct_gdp,wui,wui_volatility
DNK,2022,Europe,High,67781.0940939514,81.3048780487805,9.47411346,6.35586023330688,2.86709,0.255922775,0.08385982213171277
DNK,2023,Europe,High,68043.5466971243,81.7536585365854,9.5572958,6.35586023330688,3.04841,0.203278175,0.223637172212975
DNK,2024,Europe,High,71026.4832271897,82.2536585365854,9.38812923,6.35586023330688,3.04841,0.025211775,0.05042355
EGY,1995,Middle East,Lower-middle,916.326617700876,65.214,4.92244291,4.60400009155273,0.2126,0.049354999999999996,0.03772787362371045
EGY,1996,Middle East,Lower-middle,1008.97637629447,65.733,4.92244291,4.67156982421875,0.2126,0.09939835,0.035960606937267714
EGY,1997,Middle East,Lower-middle,1146.20172117634,66.207,4.92244291,4.710721288408552,0.19756,0.027702375,0.05540475
EGY,1998,Middle East,Lower-middle,1212.82259820477,66.635,4.92244291,4.749872752598352,0.1991,0.1126549,0.08154466377726176
EGY,1999,Middle East,Lower-middle,1268.30949160496,67.01,4.92244291,4.789024216788154,0.18651,0.0995482,0.07116007660610454
EGY,2000,Middle East,Lower-middle,1366.09274372613,67.332,4.92244291,4.828175680977956,0.19247,0.033101625,0.06620325
EGY,2001,Middle East,Lower-middle,1295.1374184163,67.612,5.40030336,4.867327145167757,0.2118375,0.08233555,0.06270596529754299
EGY,2002,Middle East,Lower-middle,1116.82884626213,67.846,5.5107379,4.906478609357558,0.231205,0.109702825,0.10302708713739234
EGY,2003,Middle East,Lower-middle,1031.27556291284,68.045,5.2242527,4.94563007354736,0.25057250000000003,0.10709407500000001,0.09138432087622674
EGY,2004,Middle East,Lower-middle,991.255689145253,68.211,4.85732365,4.67072010040283,0.26994,0.12944015,0.06287802384418582
EGY,2005,Middle East,Lower-middle,1105.53920713903,68.355,4.92229176,4.79442977905273,0.24141,0.06574907499999999,0.028967113879866706
EGY,2006,Middle East,Lower-middle,1298.97900203124,68.493,4.84190083,4.00178003311157,0.25903,0.025857175,0.05171435
EGY,2007,Middle East,Lower-middle,1547.74170735909,68.627,4.44493246,3.68460988998413,0.2551,0.049942125000000004,0.05798047663972043
EGY,2008,Middle East,Lower-middle,1896.21594269779,68.761,4.46634817,3.76082992553711,0.27024,0.0,0.0
EGY,2009,Middle East,Lower-middle,2161.63964573927,68.915,4.37870932,3.76082992553711,0.43312,0.0,0.0
EGY,2010,Middle East,Lower-middle,2455.08194645282,69.078,4.15319157,3.76082992553711,0.43345,0.0723943,0.048269724668436494
EGY,2011,Middle East,Lower-middle,2590.64384891965,69.232,4.35707569,3.76082992553711,0.53154,0.26823542499999997,0.24075135722738752
EGY,2012,Middle East,Lower-middle,2996.0677072015,69.464,4.45891809,3.76082992553711,0.50899,0.7045062,0.24613103885251858
EGY,2013,Middle East,Lower-middle,3025.52563552448,69.632,4.6710043,3.76082992553711,0.63895,0.3573674,0.09907117997456845
EGY,2014,Middle East,Lower-middle,3133.39102265541,69.911,4.77415323,3.76082992553711,0.63649,0.2385955,0.06675120627689062
EGY,2015,Middle East,Lower-middle,3306.98159414141,70.135,5.06153202,3.76082992553711,0.71858,0.2059207,0.06408606682511678
EGY,2016,Middle East,Lower-middle,3270.6287768197,70.437,5.07462406,3.76082992553711,0.70848,0.0418067,0.04915066367181628
EGY,2017,Middle East,Lower-middle,2395.10333299491,70.709,5.34661913,3.76082992553711,0.64486,0.091689525,0.0871594360515783
EGY,2018,Middle East,Lower-middle,2484.70315630508,70.974,4.74892998,3.76082992553711,0.68839,0.1177071,0.02877212510758749
EGY,2019,Middle East,Lower-middle,2962.98892023003,71.213,4.5994668,3.76082992553711,0.79617,0.055682899999999994,0.06886232406679285
EGY,2020,Middle East,Lower-middle,3511.11381026379,69.79,4.15384626,3.76082992553711,0.91564,0.159276225,0.13173402631556194
EGY,2021,Middle East,Lower-middle,3827.35415374308,68.976,4.60955143,3.76082992553711,0.91175,0.124242075,0.07991298207614643
EGY,2022,Middle East,Lower-middle,4233.30783744856,71.01,4.72362804,3.76082992553711,1.01968,0.13518125,0.0912198536930238
EGY,2023,Middle East,Lower-middle,3456.78968456253,71.633,4.88449335,3.76082992553711,1.03356,0.143110475,0.08241906780478146
EGY,2024,Middle East,Lower-middle,3338.47371395895,71.806,4.88449335,3.76082992553711,1.01757,0.04942145,0.06168081817688543
ESP,1995,Europe,High,15460.9110266653,77.9807317073171,6.80217838,4.43779993057251,0.78795,0.3191258,0.11975637697291946
ESP,1996,Europe,High,16100.6215831114,78.1204878048781,6.80217838,4.45979976654053,0.78795,0.163651125,0.1777267811355654
ESP,1997,Europe,High,14722.3717633536,78.6041463414634,6.80217838,4.375504970550541,0.77825,0.2220998,0.19650363747573055
ESP,1998,Europe,High,15382.3348573373,78.6658536585366,6.80217838,4.29121017456055,0.8487,0.055162125,0.07129646863977555
ESP,1999,Europe,High,15707.9473068138,78.7170731707317,6.80217838,4.26387977600098,0.83921,0.07215207500000001,0.06237894378481546
ESP,2000,Europe,High,14743.2671031455,78.9658536585366,6.80217838,4.16786003112793,0.88315,0.054306225,0.07202640965703136
ESP,2001,Europe,High,15368.2337984435,79.3682926829268,6.76929569,4.11147022247315,0.88838,0.153057025,0.09997697763669977
ESP,2002,Europe,High,17111.0685058941,79.5682926829268,6.79878616,4.13351011276245,0.95947,0.2018608,0.14356906442786807
ESP,2003,Europe,High,21522.0170990262,79.619512195122,7.59223175,4.17126989364624,1.0232,0.3876869,0.17249422976696932
ESP,2004,Europe,High,24925.0267844576,79.8707317073171,7.68447876,4.15485000610352,1.04013,0.136106325,0.13503480397589787
ESP,2005,Europe,High,26450.9530130382,80.1707317073171,7.77807474,4.14090013504028,1.09866,0.16521875000000003,0.15052529500010953
ESP,2006,Europe,High,28421.686527407,80.8219512195122,7.87072468,4.17999982833862,1.17567,0.053197625,0.06819990581666885
ESP,2007,Europe,High,32652.015594702,80.8731707317073,7.96241188,4.24615001678467,1.23823,0.13488250000000002,0.011175873950911694
ESP,2008,Europe,High,35603.248328071,81.1756097560976,8.4290638,4.51630020141602,1.32156,0.21660075,0.11905624930573781
ESP,2009,Europe,High,32279.8208476151,81.4756097560976,9.1530304,4.89520978927612,1.35898,0.22328177500000002,0.09337931289582205
ESP,2010,Europe,High,30658.7422282912,81.6268292682927,9.16992569,4.83606004714966,1.35436,0.300401125,0.13513864245436671
ESP,2011,Europe,High,31824.6219134777,82.4756097560976,9.21749687,4.71897983551025,1.32726,0.21945102500000002,0.2534099204513032
ESP,2012,Europe,High,28456.4438151477,82.4268292682927,9.2189045,4.46012020111084,1.29268,0.2975231,0.14787004829135164
ESP,2013,Europe,High,29228.846559842,83.0780487804878,9.13714981,4.32852983474731,1.26864,0.11867087500000001,0.1946768549624287
ESP,2014,Europe,High,29707.765509467,83.2292682926829,9.1512289,4.27524995803833,1.23401,0.127497725,0.1407604347691821
ESP,2015,Europe,High,25982.4416197775,82.8317073170732,9.17553329,4.24903011322021,1.21165,0.23681202499999998,0.10061138983350328
ESP,2016,Europe,High,26755.6061149398,83.3292682926829,8.88084984,4.19327020645142,1.1808,0.41354285,0.27851079314370686
ESP,2017,Europe,High,28381.3425596906,83.2829268292683,9.0217495,4.17846012115479,1.20198,0.343611075,0.1880164336857176
ESP,2018,Europe,High,30602.4212881113,83.4317073170732,9.07122517,4.15045022964478,1.23288,0.294684525,0.11424315226356385
ESP,2019,Europe,High,29786.5245689007,83.8317073170732,9.21539497,4.20255994796753,1.24207,0.44324795,0.10987564309735195
ESP,2020,Europe,High,27233.9426461608,82.2317073170732,10.79479218,4.85118007659912,1.39637,0.29338939999999997,0.17197951403084805
ESP,2021,Europe,High,30799.4775937775,83.1780487804878,10.34419918,4.81316995620728,1.39617,0.134553225,0.05520078285105354
ESP,2022,Europe,High,30319.4987196616,83.1341463414634,9.6799593,4.58553981781006,1.40684,0.322756925,0.1084431383386819
ESP,2023,Europe,High,33493.2225409111,83.9341463414634,9.2206583,4.58553981781006,1.49362,0.408394925,0.2366225338764446
ESP,2024,Europe,High,35326.7683069278,83.8878048780488,9.2206583,4.58553981781006,1.49362,0.33343475,0.07385194219095843
FIN,1995,Europe,High,26246.2743214462,76.409512195122,7.09544373,6.81648015975952,2.45511,0.049221,0.06532506208314437
FIN,1996,Europe,High,25756.6777073618,76.6934146341464,7.09544373,6.86610984802246,2.45511,0.06319659999999999,0.07877100887750517
FIN,1997,Europe,High,24682.29083271,76.8785365853659,7.09544373,6.534483273824057,2.6226,0.06096485,0.08028429276035258
FIN,1998,Europe,High,25999.9861694953,77.0907317073171,7.09544373,6.202856699625653,2.78542,0.06884557499999999,0.09203692974664662
FIN,1999,Europe,High,26180.4128562349,77.2912195121951,7.09544373,5.87123012542725,3.05687,0.0,0.0
FIN,2000,Europe,High,24335.9225082659,77.4658536585366,7.09544373,5.71163988113403,3.24271,0.034377950000000004,0.03983414648778106
FIN,2001,Europe,High,24965.202996776,77.9658536585366,7.25165653,5.84084987640381,3.19405,0.05682615,0.03797067688883972
FIN,2002,Europe,High,26989.389260959,78.119512195122,7.63005877,6.01865005493164,3.25409,0.170716425,0.14738605068887117
FIN,2003,Europe,High,32920.0857192568,78.3682926829268,7.93988276,6.168869972229,3.29898,0.060236125,0.12047225
FIN,2004,Europe,High,37768.1334202029,78.7146341463415,8.05999184,6.15823984146118,3.30943,0.038300324999999996,0.044234818173122026
FIN,2005,Europe,High,39049.8703780223,78.8170731707317,8.28901291,6.02582979202271,3.32412,0.035991925,0.07198385
FIN,2006,Europe,High,41214.0187765069,79.2146341463415,8.2858429,5.92960977554321,3.33285,0.058357675000000005,0.07481776231712961
FIN,2007,Europe,High,48473.0240091455,79.2634146341464,8.08415604,5.67164993286133,3.33727,0.055324775,0.07036912819271318
FIN,2008,Europe,High,53769.4726240385,79.5682926829268,8.34362221,5.83046007156372,3.53719,0.030273675,0.06054735
FIN,2009,Europe,High,47478.3495310999,79.719512195122,9.16182804,6.45998001098633,3.73427,0.1039636,0.14416103061941996
FIN,2010,Europe,High,46506.2919016566,79.8707317073171,9.14183331,6.504310131073,3.70524,0.0,0.0
FIN,2011,Europe,High,51060.3242589767,80.4707317073171,9.23903561,6.45624017715454,3.62434,0.07902135,0.05284219209624698
FIN,2012,Europe,High,47551.6740841369,80.6268292682927,9.61732101,7.1715497970581,3.4095,0.35083142500000003,0.15035037316775274
FIN,2013,Europe,High,49691.0145200739,80.9756097560976,9.84504986,7.15288019180298,3.28462,0.11777847500000001,0.05284549004102274
FIN,2014,Europe,High,50073.7760815871,81.1804878048781,9.83066177,7.13832998275757,3.16344,0.2112887,0.075001364311991
FIN,2015,Europe,High,42560.3456767103,81.4804878048781,9.69998264,7.07199001312256,2.88826,0.213899125,0.21869471432753582
FIN,2016,Europe,High,43451.2562442158,81.4292682926829,9.45625591,6.90873003005981,2.74716,0.244121875,0.08799405028107961
FIN,2017,Europe,High,46085.0174739036,81.6317073170732,9.19148445,6.40826988220215,2.74723,0.071049275,0.09673682421930045
FIN,2018,Europe,High,49654.2497035329,81.7341463414634,9.10587025,6.31771993637085,2.77601,0.076373925,0.004302083990637558
FIN,2019,Europe,High,48358.1807773701,81.9829268292683,9.22295189,6.45300006866455,2.81534,0.39883575000000004,0.21031920678024157
FIN,2020,Europe,High,48828.6846862799,81.9317073170732,9.69977188,6.6812801361084,2.93278,0.455218525,0.129702929256574
FIN,2021,Europe,High,53099.1351400148,81.8853658536585,9.90969753,6.58820009231567,3.01133,0.2746167,0.0764225897436528
FIN,2022,Europe,High,50440.560224974,81.1878048780488,9.74152565,6.37578010559082,2.982,0.358551775,0.06656071440453823
FIN,2023,Europe,High,52834.2916752703,81.5853658536585,10.47389507,6.37578010559082,3.0938,0.25473525,0.20153694820329268
FIN,2024,Europe,High,53149.7671934051,82.3365853658537,10.47389507,6.37578010559082,3.0938,0.0,0.0
FRA,1995,Europe,High,26791.8151982369,77.7512195121951,9.61744022,5.8120698928833,2.23224,0.3002668,0.22879245798845732
FRA,1996,Europe,High,26757.6351494145,77.9536585365854,9.61744022,5.78116989135742,2.23224,0.15213945,0.076324122812494
FRA,1997,Europe,High,24169.4008102822,78.3048780487805,9.61744022,5.746320009231566,2.15216,0.11295872500000001,0.10757590603508374
FRA,1998,Europe,High,24869.4030795939,78.6048780487805,9.61744022,5.71147012710571,2.10343,0.113037725,0.0842582877991388
FRA,1999,Europe,High,24576.3152254528,78.7560975609756,9.61744022,5.698489063664484,2.1165,0.05628435,0.06501191774767147
FRA,2000,Europe,High,22340.5939516217,79.0560975609756,9.61744022,5.685508000223257,2.10066,0.071407525,0.058266567827836166
FRA,2001,Europe,High,22331.7948343036,79.1585365853659,9.75719261,5.672526936782031,2.1494,0.11656335,0.11070874080485545
FRA,2002,Europe,High,24144.5727019529,79.2609756097561,10.08250141,5.659545873340805,2.18758,0.426436125,0.240186682587321
FRA,2003,Europe,High,29479.5222101175,79.1146341463415,10.13474941,5.646564809899579,2.13086,0.34652305,0.31243011617235306
FRA,2004,Europe,High,33644.9282220364,80.1634146341463,10.2117033,5.633583746458353,2.10438,0.070138325,0.05822037456557484
FRA,2005,Europe,High,34696.3718316971,80.1634146341463,10.23720551,5.620602683017126,2.05599,0.197052375,0.05814768401196932
FRA,2006,Europe,High,36431.5658906555,80.8121951219512,10.39764977,5.6076216195759,2.05331,0.15037285,0.08094403820724949
FRA,2007,Europe,High,41486.1907828787,81.1121951219512,10.33418846,5.5946405561346735,2.02815,0.211985175,0.11358403957142262
FRA,2008,Europe,High,45464.8181385158,81.2146341463415,10.51340675,5.581659492693447,2.06363,0.157964525,0.1003460010877821
FRA,2009,Europe,High,41728.0884164132,81.4146341463415,11.29095459,5.568678429252221,2.21273,0.097882525,0.00696380988557988
FRA,2010,Europe,High,40694.8211697025,81.6634146341463,11.22430801,5.555697365810994,2.17771,0.17060865,0.10337991739486932
FRA,2011,Europe,High,43929.7840873812,82.1146341463415,11.17601013,5.542716302369768,2.18761,0.19255202500000002,0.1343391411629878
FRA,2012,Europe,High,40863.5814412333,81.9682926829268,11.33749485,5.5297352389285415,2.22761,0.38240935,0.1320727969187069
FRA,2013,Europe,High,42669.1795111893,82.219512195122,11.37891197,5.516754175487316,2.23369,0.294549375,0.10361603285992553
FRA,2014,Europe,High,43148.0459288416,82.719512195122,11.57935429,5.5037731120460895,2.27173,0.193830575,0.09378500120400829
FRA,2015,Europe,High,36702.4323733379,82.3219512195122,11.50032997,5.490792048604863,2.22401,0.252807925,0.12096403704648129
FRA,2016,Europe,High,37024.2157133669,82.5731707317073,11.57036018,5.477810985163637,2.22468,0.141245575,0.1342144758336292
FRA,2017,Europe,High,38687.1626407164,82.5756097560976,11.44944572,5.46482992172241,2.20422,0.175243875,0.048648885662768954
FRA,2018,Europe,High,41418.1766484844,82.6756097560976,11.30847645,5.42540979385376,2.20407,0.107378325,0.032472514159041746
FRA,2019,Europe,High,40408.2848574751,82.8268292682927,11.17058277,5.36638021469116,2.19668,0.346588375,0.15715995796613028
FRA,2020,Europe,High,39169.8606000707,82.1756097560976,12.12949371,5.65871000289917,2.2742,0.3403991,0.1442689510942901
FRA,2021,Europe,High,43725.0999521245,82.3243902439024,12.24894238,5.41743993759155,2.21278,0.1610104,0.045435829758902826
FRA,2022,Europe,High,40988.6396406579,82.1292682926829,11.82888794,5.32434988021851,2.21937,0.275555825,0.04265896109122324
FRA,2023,Europe,High,44700.1384177544,82.8317073170732,11.51974583,5.32434988021851,2.17832,0.097876075,0.07658904470424714
FRA,2024,Europe,High,46103.0840855884,82.9804878048781,11.53530598,5.32434988021851,2.17832,0.193018725,0.22304877749265783
GBR,1995,Europe,High,23252.6157127423,76.8365853658537,7.14559078,4.83926010131836,1.5754,0.0252232,0.029163327788165737
GBR,1996,Europe,High,24503.3829602903,77.0878048780488,7.14559078,4.37826013565063,1.5754,0.11224895,0.04081371744895744
GBR,1997,Europe,High,26910.1381529902,77.2109756097561,7.14559078,4.292670011520386,1.53729,0.19058615,0.10270078848670054
GBR,1998,Europe,High,28396.3523548013,77.190243902439,7.14559078,4.20707988739014,1.54777,0.16266002499999999,0.07729924932319308
GBR,1999,Europe,High,28858.0065333126,77.390243902439,7.14559078,3.988450050354,1.62268,0.135838625,0.09839256056655148
GBR,2000,Europe,High,28383.8761094996,77.7414634146342,7.14559078,4.01820993423462,1.60963,0.0712512,0.05793147220714028
GBR,2001,Europe,High,28013.8729635508,77.9926829268293,7.43276882,4.1001501083374,1.59544,0.14887745,0.11790279259069028
GBR,2002,Europe,High,30158.7017807858,78.1439024390244,7.85946798,4.61190986633301,1.61383,0.06922937500000001,0.08127344274445271
GBR,2003,Europe,High,34556.7726095905,78.4463414634146,8.05214596,4.8012900352478,1.58131,0.22036785,0.1687335737508593
GBR,2004,Europe,High,40504.4118103928,78.7463414634146,8.32219028,4.73555994033813,1.53089,0.1590172,0.03343275592100261
GBR,2005,Europe,High,42240.2462987547,79.0487804878049,8.38108349,4.92975997924805,1.55004,0.170160025,0.13408418594774393
GBR,2006,Europe,High,44695.161023424,79.2487804878049,8.53970814,4.97648000717163,1.57625,0.14889365,0.07060932951985405
GBR,2007,Europe,High,50629.0799172887,79.4487804878049,8.76035309,4.9244499206543,1.6183,0.204462625,0.07856437263362977
GBR,2008,Europe,High,47652.4030691881,79.6,9.03295708,4.90972995758057,1.60901,0.177625025,0.12413290015805305
GBR,2009,Europe,High,39009.3715547821,80.0512195121951,9.83944035,5.06263017654419,1.66991,0.45470025000000003,0.31055491918887707
GBR,2010,Europe,High,39778.3220528565,80.4024390243902,9.78799534,5.69868993759155,1.63887,0.37049197500000003,0.10241580165145008
GBR,2011,Europe,High,42295.9273835322,80.9512195121951,9.79682636,5.57219982147217,1.64681,0.33468180000000003,0.16988067595380002
GBR,2012,Europe,High,42688.3263728372,80.9048780487805,9.89332199,5.548744916915895,1.57587,0.4049434,0.11758944196270346
GBR,2013,Europe,High,43606.9837896348,81.0048780487805,9.99087143,5.52529001235962,1.62096,0.30345710000000004,0.0980546647052891
GBR,2014,Europe,High,47746.2421759562,81.3048780487805,9.97686195,5.60134983062744,2.26488,0.238020825,0.14322036950721256
GBR,2015,Europe,High,45255.3449216209,80.9560975609756,9.94044876,5.55453014373779,2.27566,0.477109675,0.3505571013379074
GBR,2016,Europe,High,41257.9085545556,81.1560975609756,9.87085724,5.42795991897583,2.32051,0.985397625,0.3594509861962487
GBR,2017,Europe,High,40916.8115070354,81.2560975609756,9.70468903,5.45254993438721,2.32602,0.474913175,0.030524278303931025
GBR,2018,Europe,High,43702.9976303165,81.2560975609756,9.79496574,5.20438003540039,2.70889,0.608418,0.18550370088545404
GBR,2019,Europe,High,43158.7411267323,81.3691219512195,9.97954082,5.26116991043091,2.6707,1.17974905,0.441891267946475
GBR,2020,Europe,High,40812.6794663879,80.331756097561,12.10388088,5.43936014175415,2.93993,0.8733986250000001,0.3355092271085489
GBR,2021,Europe,High,47691.3768799404,80.6473170731707,12.08347321,5.90681982040405,2.89968,0.522126775,0.10591130405398583
GBR,2022,Europe,High,47057.043229179,81.0112195121951,11.09679794,5.90681982040405,2.75224,0.27890047500000004,0.14374407442266682
GBR,2023,Europe,High,49944.4702124201,81.2380975609756,10.99128914,5.90681982040405,2.67614,0.2779857,0.12547874138857146
GBR,2024,Europe,High,53246.3676145108,81.3868536585366,11.133358,5.90681982040405,2.67614,0.354443625,0.07701350097138272
GRC,1995,Europe,High,12779.081491606,77.5853658536585,7.51388931,2.9923300743103,0.44268,0.10109032500000001,0.017324851980392214
GRC,1996,Europe,High,13432.5262183244,77.6853658536585,7.51388931,2.9923300743103,0.44268,0.033395675,0.06679135
GRC,1997,Europe,High,13015.9175046854,78.1365853658537,7.51388931,2.9923300743103,0.44268,0.02986495,0.0346293222516699
GRC,1998,Europe,High,13022.9648774809,77.8390243902439,7.51388931,2.9923300743103,0.516765,0.084637,0.029503042998646766
GRC,1999,Europe,High,12742.5404388143,77.9878048780488,7.51388931,3.14823007583618,0.59085,0.06939865,0.10601933948072871
GRC,2000,Europe,High,11638.2010697215,77.8878048780488,7.51388931,3.35086011886597,0.58419,0.0317031,0.0367567844369807
GRC,2001,Europe,High,12156.9572824221,78.3878048780488,8.24545956,3.47308993339539,0.57753,0.308706875,0.1644252597554762
GRC,2002,Europe,High,13782.195640943,78.6414634146341,8.46998692,3.52255010604858,0.56958,0.209541025,0.21644351427819644
GRC,2003,Europe,High,18020.612039764,78.8414634146341,8.68253994,3.52407002449036,0.56163,0.15920475,0.14076233320535955
GRC,2004,Europe,High,21449.2552764245,79.0390243902439,8.30002213,3.76059007644653,0.54073,0.185771425,0.08385909478958836
GRC,2005,Europe,High,22054.1315756886,79.2390243902439,8.76117897,4.0549201965332,0.59224,0.10668535,0.06535381139456725
GRC,2006,Europe,High,24416.0232970275,79.4390243902439,8.39596939,4.017667174339292,0.57051,0.0292963,0.0585926
GRC,2007,Europe,High,28440.7625328955,79.4390243902439,8.52304935,3.9804141521453835,0.58513,0.015437825,0.03087565
GRC,2008,Europe,High,31695.8331092209,79.9390243902439,8.948102,3.9431611299514757,0.67086,0.0,0.0
GRC,2009,Europe,High,29425.4573200263,80.1878048780488,9.53581333,3.905908107757568,0.63414,0.0,0.0
GRC,2010,Europe,High,26653.0488008626,80.3878048780488,9.61952496,3.8686550855636597,0.60491,0.0,0.0
GRC,2011,Europe,High,25504.7866510124,80.7317073170732,9.18577003,3.831402063369752,0.6837,0.10940169999999999,0.16670142273232103
GRC,2012,Europe,High,21624.346052551,80.6341463414634,9.04327774,3.794149041175844,0.71953,0.38702845,0.21399370818059893
GRC,2013,Europe,High,21573.3449762805,81.2853658536585,8.52183914,3.7568960189819363,0.82288,0.09325662500000001,0.0791816916665031
GRC,2014,Europe,High,21474.7257123892,81.3853658536585,7.94358587,3.719642996788028,0.84553,0.227323875,0.16036353262857436
GRC,2015,Europe,High,17980.7298238137,81.0365853658537,8.26719952,3.68238997459412,0.9716,0.416654125,0.19392204581828534
GRC,2016,Europe,High,17919.2426377048,81.3878048780488,8.45097542,3.575085043907165,1.00556,0.363688825,0.15226647182435085
GRC,2017,Europe,High,18631.9930129293,81.2878048780488,8.11336899,3.46778011322021,1.1492,0.2101037,0.17884358824233348
GRC,2018,Europe,High,19873.4015238771,81.7878048780488,8.07267761,3.57626008987427,1.2066,0.22582025,0.15714845503954744
GRC,2019,Europe,High,19335.3602002969,81.6390243902439,8.11709499,3.55062007904053,1.26236,0.335151075,0.039767644841367786
GRC,2020,Europe,High,17886.733165236,81.2878048780488,9.38074493,3.4922400315602635,1.48872,0.385025525,0.009058801119491472
GRC,2021,Europe,High,20654.7001960815,80.0829268292683,9.03178692,3.4338599840799966,1.43353,0.388199375,0.21833544277358138
GRC,2022,Europe,High,20886.5243087629,80.7878048780488,8.44938278,3.37547993659973,1.47714,0.2177838,0.04671869883162415
GRC,2023,Europe,High,23343.7103964562,81.7365853658537,8.39367008,3.37547993659973,1.4943,0.098687625,0.06631959093351802
GRC,2024,Europe,High,24626.1481858973,81.8390243902439,8.39367008,3.37547993659973,1.4943,0.129071775,0.02981717478360135
HUN,1995,Europe,Upper-middle,4509.41740910077,69.7917073170732,6.76979256,4.8316798210144,0.62791,0.07214899999999999,0.08499958988983418
HUN,1996,Europe,Upper-middle,4542.0120380978,70.3287804878049,6.76979256,4.31855010986328,0.62791,0.018848,0.037696
HUN,1997,Europe,Upper-middle,4606.0569733295,70.7024390243902,6.76979256,4.360085010528565,0.69745,0.12582075,0.10240422262522511
HUN,1998,Europe,Upper-middle,4751.7732430202,70.5578048780488,6.76979256,4.40161991119385,0.65606,0.4190728,0.15310859163458682
HUN,1999,Europe,Upper-middle,4801.95949584162,70.6770731707317,6.76979256,4.55900001525879,0.67067,0.19006435,0.10788494422097707
HUN,2000,Europe,Upper-middle,4629.91760812548,71.2463414634146,6.76979256,4.8624701499939,0.78999,0.136363925,0.09447823806042586
HUN,2001,Europe,Upper-middle,5280.94887987063,72.2487804878049,6.8197937,4.92643976211548,0.91225,0.093443025,0.12286014158525607
HUN,2002,Europe,Upper-middle,6658.04494326809,72.3487804878049,7.1181159,5.17711019515991,0.98314,0.0555988,0.1111976
HUN,2003,Europe,Upper-middle,8410.09248198479,72.3,8.12986469,5.79872989654541,0.91985,0.0870021,0.09989327455312828
HUN,2004,Europe,Upper-middle,10291.2694721409,72.6487804878049,7.76592064,5.33301019668579,0.86077,0.10479034999999999,0.0942813974440522
HUN,2005,Europe,Upper-middle,11212.2046968994,72.6487804878049,7.99248505,5.32539987564087,0.92043,0.059168725,0.04708523554132972
HUN,2006,Europe,Upper-middle,11478.4891640501,73.0975609756098,7.78556442,5.29485988616943,0.97835,0.298917675,0.0750672927368671
HUN,2007,Europe,Upper-middle,13934.605460375,73.1512195121951,7.20719147,5.13725996017456,0.95488,0.27706775,0.02660382245900014
HUN,2008,Europe,Upper-middle,15762.6322515113,73.7024390243903,7.09275723,4.97069978713989,0.97817,0.32362305,0.2531804270286113
HUN,2009,Europe,Upper-middle,13051.1831777184,73.9048780487805,7.2366724,4.95626020431519,1.13027,0.260305275,0.09207726180812774
HUN,2010,Europe,Upper-middle,13189.8433874768,74.2073170731707,7.46420383,4.73365020751953,1.13102,0.404876825,0.11850697544497468
HUN,2011,Europe,Upper-middle,14211.460557822,74.8585365853659,7.49342251,4.57056999206543,1.18116,0.291156075,0.08427915131906882
HUN,2012,Europe,Upper-middle,12950.1594488143,75.0634146341463,7.43047714,4.15359020233154,1.25758,0.40376802500000003,0.08635697800376356
HUN,2013,Europe,Upper-middle,13739.4620151401,75.5658536585366,7.23645353,4.19040012359619,1.38449,0.48526057499999997,0.11381242256975219
HUN,2014,Europe,Upper-middle,14352.501883174,75.7634146341463,7.04192352,4.59878015518188,1.3437,0.095466025,0.050852098351288975
HUN,2015,Europe,Upper-middle,12782.9412577973,75.5682926829269,6.8501935,4.49287986755371,1.33884,0.15820109999999998,0.11316412061853645
HUN,2016,Europe,Upper-middle,13215.8605277789,76.0634146341464,6.96752644,4.60210990905762,1.17645,0.0727399,0.08653000146007163
HUN,2017,Europe,Upper-middle,14736.1668157258,75.8170731707317,6.73338366,4.64034986495972,1.31498,0.1048895,0.08206602422890974
HUN,2018,Europe,Upper-middle,16605.0570511887,76.0658536585366,6.55460501,4.60567998886108,1.50196,0.037466625,0.04369789769164149
HUN,2019,Europe,Upper-middle,17012.8598553199,76.3195121951219,6.24677849,4.20140981674194,1.46473,0.121647675,0.04294858677452806
HUN,2020,Europe,Upper-middle,16386.9308821258,75.419512195122,7.230515,4.12265014648438,1.58067,0.18683745,0.10855066836193748
HUN,2021,Europe,Upper-middle,19030.628130329,74.0658536585366,7.33524847,4.65407991409302,1.63327,0.297142675,0.007203264478172409
HUN,2022,Europe,Upper-middle,18428.028825614,75.8682926829268,6.6474123,3.8011999130249,1.39056,0.14579387500000002,0.08466710527268446
HUN,2023,Europe,Upper-middle,22230.6277875187,76.5707317073171,6.36868954,3.8011999130249,1.37748,0.0182695,0.036539
HUN,2024,Europe,Upper-middle,23292.3263882478,76.7243902439025,6.36868954,3.8011999130249,1.37748,0.07235372500000001,0.0053046599937382095
IDN,1995,Asia-Pacific,Lower-middle,1011.22614205568,65.263,1.85297656,1.00434994697571,0.06769,0.141658125,0.05823328989643724
IDN,1996,Asia-Pacific,Lower-middle,1118.92133024129,65.465,1.85297656,1.07854998111725,0.06769,0.3364794,0.31644286031112584
IDN,1997,Asia-Pacific,Lower-middle,1044.60674832472,65.774,1.85297656,1.07208001613617,0.06769,0.26244455,0.20560403964205082
IDN,1998,Asia-Pacific,Lower-middle,454.877800792123,65.942,1.85297656,1.4190675318241126,0.06769,0.21717205,0.1699087360870437
