country_iso3,year,wui,wui_volatility
BRA,2007,0.045668975,0.05897849299941887
BRA,2008,0.07493785,0.050040382250771565
BRA,2009,0.33134352499999997,0.22203530867037602
BRA,2010,0.17359182499999998,0.06682065138764487
BRA,2011,0.061748725,0.12349745
BRA,2012,0.2037661,0.2424465496657631
BRA,2013,0.42892435,0.18462075460564195
BRA,2014,0.253388075,0.06620767181852241
BRA,2015,0.42977295,0.06920191743762114
BRA,2016,0.494839125,0.25335930430368875
BRA,2017,0.7045865,0.21427961021151778
BRA,2018,1.090200375,0.5867022927019596
BRA,2019,0.428741325,0.10365660347700557
BRA,2020,0.26333715,0.22611576111703638
BRA,2021,0.2509368,0.10168180533005894
BRA,2022,0.636830275,0.14089121726406215
BRA,2023,0.183562775,0.11136680882229902
BRA,2024,0.10173605,0.11894910296443323
CAN,1995,0.1927093,0.16952346377503813
CAN,1996,0.1708581,0.06500936428843669
CAN,1997,0.09317967499999999,0.031103129115291592
CAN,1998,0.1796963,0.163822972817795
CAN,1999,0.0,0.0
CAN,2000,0.0186874,0.0373748
CAN,2001,0.331473975,0.13576132207133165
CAN,2002,0.19201015,0.23861432763778037
CAN,2003,0.19102295,0.1144843701371356
CAN,2004,0.15814040000000001,0.18130090916837677
CAN,2005,0.101034525,0.11672028882661815
CAN,2006,0.15113275,0.06424893820666092
CAN,2007,0.12229814999999998,0.11692646525144197
CAN,2008,0.057670125,0.11534025
CAN,2009,0.12244625,0.09291060562693225
CAN,2010,0.15634545,0.05955332520078119
CAN,2011,0.16651805,0.04778571659429207
CAN,2012,0.2497415,0.05595354709262555
CAN,2013,0.087607525,0.0729572215969685
CAN,2014,0.0301988,0.034992168656905694
CAN,2015,0.19253435,0.09737969920664503
CAN,2016,0.131292525,0.12641271270288643
CAN,2017,0.236811675,0.1966577686309625
CAN,2018,0.19752335000000001,0.06630631578829174
CAN,2019,0.471032775,0.20168889107020538
CAN,2020,0.32256655,0.3489959445991171
CAN,2021,0.125166425,0.09904810382228005
CAN,2022,0.2118239,0.10890061471858949
CAN,2023,0.15708557499999998,0.07750498868943319
CAN,2024,0.203640075,0.05762188605604501
CHE,1995,0.0287192,0.03364109443839979
CHE,1996,0.0699914,0.0542626553374725
CHE,1997,0.12131834999999999,0.06616521189771857
CHE,1998,0.0888972,0.06690462761010382
CHE,1999,0.0289183,0.033567129777705644
CHE,2000,0.0218895,0.043779
CHE,2001,0.2627937,0.2572093140784369
CHE,2002,0.214689725,0.2853885143451686
CHE,2003,0.29583594999999996,0.2011616218931351
CHE,2004,0.163184225,0.19178958844406152
CHE,2005,0.09661789999999999,0.1116898633834184
CHE,2006,0.096448225,0.15262802519656246
CHE,2007,0.09301145,0.03380593899829831
CHE,2008,0.058983125,0.11796625
CHE,2009,0.102677225,0.07922512763395105
CHE,2010,0.07958285,0.053057402580004485
CHE,2011,0.12896845,0.19245748517047429
CHE,2012,0.13808505,0.10949826037919506
CHE,2013,0.200722325,0.16869806439350699
CHE,2014,0.32018265,0.12571870124057388
CHE,2015,0.570924975,0.22369384614067764
CHE,2016,0.6721454,0.16696412416198875
CHE,2017,0.355586725,0.19994122812518972
CHE,2018,0.294608675,0.324609845713603
CHE,2019,0.628351325,0.3253891762397901
CHE,2020,0.8206396499999999,0.28005804882893476
CHE,2021,0.646859475,0.03953383701298374
CHE,2022,0.526008825,0.08915838594756989
CHE,2023,0.41605715,0.18202285871440246
CHE,2024,0.352099375,0.18775198528646553
CHN,1995,0.13922632499999998,0.14714581083092093
CHN,1996,0.108939,0.07549671588702826
CHN,1997,0.051352225,0.06753778396129459
CHN,1998,0.081483525,0.12856416595981363
CHN,1999,0.0310752,0.0621504
CHN,2000,0.047521549999999996,0.06009858459323314
CHN,2001,0.1213891,0.09028456006675042
CHN,2002,0.057847675,0.06679757317884011
CHN,2003,0.088951575,0.09492571236155758
CHN,2004,0.042381625,0.05683945055624512
CHN,2005,0.0,0.0
CHN,2006,0.0,0.0
CHN,2007,0.013048025,0.02609605
CHN,2008,0.0,0.0
CHN,2009,0.0610071,0.0754679292522327
CHN,2010,0.240712175,0.131758965634813
CHN,2011,0.0,0.0
CHN,2012,0.212577025,0.1075836727631529
CHN,2013,0.096474525,0.04610168833939273
CHN,2014,0.12708165,0.04215254941926209
CHN,2015,0.096949875,0.05237213624854188
CHN,2016,0.08120619999999999,0.07968755669944126
CHN,2017,0.09842055,0.09533533314976492
CHN,2018,0.165574075,0.13617240266912564
CHN,2019,0.28920429999999997,0.14682537285492134
CHN,2020,0.354247475,0.14473643941591152
CHN,2021,0.178541375,0.07238973077420927
CHN,2022,0.37724667500000003,0.10316754372935885
CHN,2023,0.21242745,0.11384127662854394
CHN,2024,0.06428135,0.0012879319818996616
COL,1995,0.074886175,0.14977235
COL,1996,0.4574479,0.16777194358809416
COL,1997,0.18200639999999998,0.21490396254792513
COL,1998,0.31966815,0.07935171669189017
COL,1999,0.192564225,0.20433099850362688
COL,2000,0.2568897,0.13549339900482238
COL,2001,0.347513575,0.0303630033182243
COL,2002,0.8552673749999999,0.8732096021966257
COL,2003,0.2975975,0.2884976645098651
COL,2004,0.11403895,0.10958159494922798
COL,2005,0.40420619999999996,0.1977925712003529
COL,2006,0.1911924,0.1572828377710465
COL,2007,0.121559375,0.0449995489449524
COL,2008,0.211773675,0.14973169825051244
COL,2009,0.33098704999999995,0.22479251968258046
COL,2010,0.09498282499999999,0.07634321391646957
COL,2011,0.270079425,0.16823736629836183
COL,2012,0.16899304999999998,0.12229388361599826
COL,2013,0.20906695,0.15777700884815254
COL,2014,0.21571595,0.18634276926929577
COL,2015,0.21958044999999998,0.08955093515363197
COL,2016,0.3506243,0.15489524636598762
COL,2017,0.182136725,0.16484921886686582
COL,2018,0.38390725000000003,0.18260239895628422
COL,2019,0.0987913,0.023656621676956896
COL,2020,0.22958235,0.14449176866210522
COL,2021,0.3738209,0.3738353446328923
COL,2022,0.8472546,0.3400762660190603
COL,2023,0.1322104,0.06405529351443175
COL,2024,0.340209275,0.26442216312841316
CZE,1995,0.10475369999999999,0.15122418677698352
CZE,1996,0.15757515,0.06412756586900312
CZE,1997,0.07878965,0.05897163503190892
CZE,1998,0.507174425,0.21416101032753176
CZE,1999,0.14890775,0.12210053332371923
CZE,2000,0.207877725,0.13710077737798998
CZE,2001,0.18864977500000002,0.0893760018575969
CZE,2002,0.23601977500000001,0.20727789160584034
CZE,2003,0.3015303,0.07996691679592673
CZE,2004,0.266578025,0.10134898373364433
CZE,2005,0.20337232500000002,0.09242159629824531
CZE,2006,0.29050765,0.21450912590362364
CZE,2007,0.17053717499999999,0.1158232696273184
CZE,2008,0.21289522500000002,0.16279526836189834
CZE,2009,0.186545525,0.24762865036751264
CZE,2010,0.21902945,0.2799960882454075
CZE,2011,0.07561457499999999,0.0967897250117103
CZE,2012,0.219710425,0.15544126992004353
CZE,2013,0.110545825,0.08993779266872465
CZE,2014,0.10217505,0.04138841076601839
CZE,2015,0.12173105,0.14075078382882988
CZE,2016,0.043399,0.086798
CZE,2017,0.09384257500000001,0.07121681711208269
CZE,2018,0.0873264,0.133983049304032
CZE,2019,0.23540365,0.050347340460610894
CZE,2020,0.28245205,0.11927400294779245
CZE,2021,0.31005895,0.07457298795875535
CZE,2022,0.158262525,0.036028249207381235
CZE,2023,0.011629525,0.02325905
CZE,2024,0.02010455,0.0402091
DEU,1995,0.078673625,0.11988037938668626
DEU,1996,0.15201315,0.07192586748101594
DEU,1997,0.1618587,0.09763718547592408
DEU,1998,0.11621297500000001,0.04305839832912003
DEU,1999,0.104968375,0.038997350095989425
DEU,2000,0.031722824999999996,0.03672753576418062
DEU,2001,0.1473137,0.08690047164778028
DEU,2002,0.16664005,0.1931952980681552
DEU,2003,0.14610915,0.11619004079872766
DEU,2004,0.17563542499999998,0.1740246275245427
DEU,2005,0.135401475,0.046711076583709425
DEU,2006,0.052272525,0.07164020470775588
DEU,2007,0.10696145,0.09156205826656584
DEU,2008,0.107608225,0.12495831648034676
DEU,2009,0.30266027500000003,0.09277996924018224
DEU,2010,0.043309325,0.050839940172491355
DEU,2011,0.046326124999999996,0.05354700433596481
DEU,2012,0.3535649,0.23458789783240452
DEU,2013,0.261471225,0.07937294086867702
DEU,2014,0.320373075,0.07954218640157246
DEU,2015,0.18889604999999998,0.1192813842232587
DEU,2016,0.251832175,0.1437378847151387
DEU,2017,0.3360552,0.39826441306785954
DEU,2018,0.293690475,0.056828257494394165
DEU,2019,0.621335875,0.13783595455892186
DEU,2020,0.419077525,0.2028984352898
DEU,2021,0.12000082499999999,0.049482646102472126
DEU,2022,0.30291619999999997,0.06400937118037223
DEU,2023,0.130421425,0.08038760848814015
DEU,2024,0.28725144999999996,0.2503303017764263
DNK,1995,0.14707985,0.12699324234949144
DNK,1996,0.024481,0.04896199999999999
DNK,1997,0.03425595,0.0685119
DNK,1998,0.30149875,0.2745820948387992
DNK,1999,0.1918721,0.055516347606268196
DNK,2000,0.492924775,0.3160337055693836
DNK,2001,0.18733965,0.1441847532636166
DNK,2002,0.124614425,0.17831598382938782
DNK,2003,0.1549538,0.04295968137513746
DNK,2004,0.08009042499999999,0.062114371719614946
DNK,2005,0.161914675,0.1969934044253153
DNK,2006,0.0464433,0.031007704527423505
DNK,2007,0.254030875,0.20337931917900562
DNK,2008,0.08658895,0.05795549308089786
DNK,2009,0.08024105,0.05376844292770621
DNK,2010,0.26192485,0.10271749128291961
DNK,2011,0.25963084999999997,0.056138503797275065
DNK,2012,0.14907484999999998,0.05543464787203636
DNK,2013,0.1810405,0.13981594815706827
DNK,2014,0.102698975,0.08682352594216136
DNK,2015,0.3477027,0.10054060208910627
DNK,2016,0.468305425,0.4636634478730478
DNK,2017,0.367586725,0.10354287545873206
DNK,2018,0.171080575,0.08108856252868939
DNK,2019,0.32130685000000003,0.09420334418871054
DNK,2020,0.335635025,0.15655649019376094
DNK,2021,0.18232395,0.04525574862964926
DNK,2022,0.255922775,0.08385982213171277
DNK,2023,0.203278175,0.223637172212975
DNK,2024,0.025211775,0.05042355
EGY,1995,0.049354999999999996,0.03772787362371045
EGY,1996,0.09939835,0.035960606937267714
EGY,1997,0.027702375,0.05540475
EGY,1998,0.1126549,0.08154466377726176
EGY,1999,0.0995482,0.07116007660610454
EGY,2000,0.033101625,0.06620325
EGY,2001,0.08233555,0.06270596529754299
EGY,2002,0.109702825,0.10302708713739234
EGY,2003,0.10709407500000001,0.09138432087622674
EGY,2004,0.12944015,0.06287802384418582
EGY,2005,0.06574907499999999,0.028967113879866706
EGY,2006,0.025857175,0.05171435
EGY,2007,0.049942125000000004,0.05798047663972043
EGY,2008,0.0,0.0
EGY,2009,0.0,0.0
EGY,2010,0.0723943,0.048269724668436494
EGY,2011,0.26823542499999997,0.24075135722738752
EGY,2012,0.7045062,0.24613103885251858
EGY,2013,0.3573674,0.09907117997456845
EGY,2014,0.2385955,0.06675120627689062
EGY,2015,0.2059207,0.06408606682511678
EGY,2016,0.0418067,0.04915066367181628
EGY,2017,0.091689525,0.0871594360515783
EGY,2018,0.1177071,0.02877212510758749
EGY,2019,0.055682899999999994,0.06886232406679285
EGY,2020,0.159276225,0.13173402631556194
EGY,2021,0.124242075,0.07991298207614643
EGY,2022,0.13518125,0.0912198536930238
EGY,2023,0.143110475,0.08241906780478146
EGY,2024,0.04942145,0.06168081817688543
ESP,1995,0.3191258,0.11975637697291946
ESP,1996,0.163651125,0.1777267811355654
ESP,1997,0.2220998,0.19650363747573055
ESP,1998,0.055162125,0.07129646863977555
ESP,1999,0.07215207500000001,0.06237894378481546
ESP,2000,0.054306225,0.07202640965703136
ESP,2001,0.153057025,0.09997697763669977
ESP,2002,0.2018608,0.14356906442786807
ESP,2003,0.3876869,0.17249422976696932
ESP,2004,0.136106325,0.13503480397589787
ESP,2005,0.16521875000000003,0.15052529500010953
ESP,2006,0.053197625,0.06819990581666885
ESP,2007,0.13488250000000002,0.011175873950911694
ESP,2008,0.21660075,0.11905624930573781
ESP,2009,0.22328177500000002,0.09337931289582205
ESP,2010,0.300401125,0.13513864245436671
ESP,2011,0.21945102500000002,0.2534099204513032
ESP,2012,0.2975231,0.14787004829135164
ESP,2013,0.11867087500000001,0.1946768549624287
ESP,2014,0.127497725,0.1407604347691821
ESP,2015,0.23681202499999998,0.10061138983350328
ESP,2016,0.41354285,0.27851079314370686
ESP,2017,0.343611075,0.1880164336857176
ESP,2018,0.294684525,0.11424315226356385
ESP,2019,0.44324795,0.10987564309735195
ESP,2020,0.29338939999999997,0.17197951403084805
ESP,2021,0.134553225,0.05520078285105354
ESP,2022,0.322756925,0.1084431383386819
ESP,2023,0.408394925,0.2366225338764446
ESP,2024,0.33343475,0.07385194219095843
FIN,1995,0.049221,0.06532506208314437
FIN,1996,0.06319659999999999,0.07877100887750517
FIN,1997,0.06096485,0.08028429276035258
FIN,1998,0.06884557499999999,0.09203692974664662
FIN,1999,0.0,0.0
FIN,2000,0.034377950000000004,0.03983414648778106
FIN,2001,0.05682615,0.03797067688883972
FIN,2002,0.170716425,0.14738605068887117
FIN,2003,0.060236125,0.12047225
FIN,2004,0.038300324999999996,0.044234818173122026
FIN,2005,0.035991925,0.07198385
FIN,2006,0.058357675000000005,0.07481776231712961
FIN,2007,0.055324775,0.07036912819271318
FIN,2008,0.030273675,0.06054735
FIN,2009,0.1039636,0.14416103061941996
FIN,2010,0.0,0.0
FIN,2011,0.07902135,0.05284219209624698
FIN,2012,0.35083142500000003,0.15035037316775274
FIN,2013,0.11777847500000001,0.05284549004102274
FIN,2014,0.2112887,0.075001364311991
FIN,2015,0.213899125,0.21869471432753582
FIN,2016,0.244121875,0.08799405028107961
FIN,2017,0.071049275,0.09673682421930045
FIN,2018,0.076373925,0.004302083990637558
FIN,2019,0.39883575000000004,0.21031920678024157
FIN,2020,0.455218525,0.129702929256574
FIN,2021,0.2746167,0.0764225897436528
FIN,2022,0.358551775,0.06656071440453823
FIN,2023,0.25473525,0.20153694820329268
FIN,2024,0.0,0.0
FRA,1995,0.3002668,0.22879245798845732
FRA,1996,0.15213945,0.076324122812494
FRA,1997,0.11295872500000001,0.10757590603508374
FRA,1998,0.113037725,0.0842582877991388
FRA,1999,0.05628435,0.06501191774767147
FRA,2000,0.071407525,0.058266567827836166
FRA,2001,0.11656335,0.11070874080485545
FRA,2002,0.426436125,0.240186682587321
FRA,2003,0.34652305,0.31243011617235306
FRA,2004,0.070138325,0.05822037456557484
FRA,2005,0.197052375,0.05814768401196932
FRA,2006,0.15037285,0.08094403820724949
FRA,2007,0.211985175,0.11358403957142262
FRA,2008,0.157964525,0.1003460010877821
FRA,2009,0.097882525,0.00696380988557988
FRA,2010,0.17060865,0.10337991739486932
FRA,2011,0.19255202500000002,0.1343391411629878
FRA,2012,0.38240935,0.1320727969187069
FRA,2013,0.294549375,0.10361603285992553
FRA,2014,0.193830575,0.09378500120400829
FRA,2015,0.252807925,0.12096403704648129
FRA,2016,0.141245575,0.1342144758336292
FRA,2017,0.175243875,0.048648885662768954
FRA,2018,0.107378325,0.032472514159041746
FRA,2019,0.346588375,0.15715995796613028
FRA,2020,0.3403991,0.1442689510942901
FRA,2021,0.1610104,0.045435829758902826
FRA,2022,0.275555825,0.04265896109122324
FRA,2023,0.097876075,0.07658904470424714
FRA,2024,0.193018725,0.22304877749265783
GBR,1995,0.0252232,0.029163327788165737
GBR,1996,0.11224895,0.04081371744895744
GBR,1997,0.19058615,0.10270078848670054
GBR,1998,0.16266002499999999,0.07729924932319308
GBR,1999,0.135838625,0.09839256056655148
GBR,2000,0.0712512,0.05793147220714028
GBR,2001,0.14887745,0.11790279259069028
GBR,2002,0.06922937500000001,0.08127344274445271
GBR,2003,0.22036785,0.1687335737508593
GBR,2004,0.1590172,0.03343275592100261
GBR,2005,0.170160025,0.13408418594774393
GBR,2006,0.14889365,0.07060932951985405
GBR,2007,0.204462625,0.07856437263362977
GBR,2008,0.177625025,0.12413290015805305
GBR,2009,0.45470025000000003,0.31055491918887707
GBR,2010,0.37049197500000003,0.10241580165145008
GBR,2011,0.33468180000000003,0.16988067595380002
GBR,2012,0.4049434,0.11758944196270346
GBR,2013,0.30345710000000004,0.0980546647052891
GBR,2014,0.238020825,0.14322036950721256
GBR,2015,0.477109675,0.3505571013379074
GBR,2016,0.985397625,0.3594509861962487
GBR,2017,0.474913175,0.030524278303931025
GBR,2018,0.608418,0.18550370088545404
GBR,2019,1.17974905,0.441891267946475
GBR,2020,0.8733986250000001,0.3355092271085489
GBR,2021,0.522126775,0.10591130405398583
GBR,2022,0.27890047500000004,0.14374407442266682
GBR,2023,0.2779857,0.12547874138857146
GBR,2024,0.354443625,0.07701350097138272
GRC,1995,0.10109032500000001,0.017324851980392214
GRC,1996,0.033395675,0.06679135
GRC,1997,0.02986495,0.0346293222516699
GRC,1998,0.084637,0.029503042998646766
GRC,1999,0.06939865,0.10601933948072871
GRC,2000,0.0317031,0.0367567844369807
GRC,2001,0.308706875,0.1644252597554762
GRC,2002,0.209541025,0.21644351427819644
GRC,2003,0.15920475,0.14076233320535955
GRC,2004,0.185771425,0.08385909478958836
GRC,2005,0.10668535,0.06535381139456725
GRC,2006,0.0292963,0.0585926
GRC,2007,0.015437825,0.03087565
GRC,2008,0.0,0.0
GRC,2009,0.0,0.0
GRC,2010,0.0,0.0
GRC,2011,0.10940169999999999,0.16670142273232103
GRC,2012,0.38702845,0.21399370818059893
GRC,2013,0.09325662500000001,0.0791816916665031
GRC,2014,0.227323875,0.16036353262857436
GRC,2015,0.416654125,0.19392204581828534
GRC,2016,0.363688825,0.15226647182435085
GRC,2017,0.2101037,0.17884358824233348
GRC,2018,0.22582025,0.15714845503954744
GRC,2019,0.335151075,0.039767644841367786
GRC,2020,0.385025525,0.009058801119491472
GRC,2021,0.388199375,0.21833544277358138
GRC,2022,0.2177838,0.04671869883162415
GRC,2023,0.098687625,0.06631959093351802
GRC,2024,0.129071775,0.02981717478360135
HUN,1995,0.07214899999999999,0.08499958988983418
HUN,1996,0.018848,0.037696
HUN,1997,0.12582075,0.10240422262522511
HUN,1998,0.4190728,0.15310859163458682
HUN,1999,0.19006435,0.10788494422097707
HUN,2000,0.136363925,0.09447823806042586
HUN,2001,0.093443025,0.12286014158525607
HUN,2002,0.0555988,0.1111976
HUN,2003,0.0870021,0.09989327455312828
HUN,2004,0.10479034999999999,0.0942813974440522
HUN,2005,0.059168725,0.04708523554132972
HUN,2006,0.298917675,0.0750672927368671
HUN,2007,0.27706775,0.02660382245900014
HUN,2008,0.32362305,0.2531804270286113
HUN,2009,0.260305275,0.09207726180812774
HUN,2010,0.404876825,0.11850697544497468
HUN,2011,0.291156075,0.08427915131906882
HUN,2012,0.40376802500000003,0.08635697800376356
HUN,2013,0.48526057499999997,0.11381242256975219
HUN,2014,0.095466025,0.050852098351288975
HUN,2015,0.15820109999999998,0.11316412061853645
HUN,2016,0.0727399,0.08653000146007163
HUN,2017,0.1048895,0.08206602422890974
HUN,2018,0.037466625,0.04369789769164149
HUN,2019,0.121647675,0.04294858677452806
HUN,2020,0.18683745,0.10855066836193748
HUN,2021,0.297142675,0.007203264478172409
HUN,2022,0.14579387500000002,0.08466710527268446
HUN,2023,0.0182695,0.036539
HUN,2024,0.07235372500000001,0.0053046599937382095
IDN,1995,0.141658125,0.05823328989643724
IDN,1996,0.3364794,0.31644286031112584
IDN,1997,0.26244455,0.20560403964205082
IDN,1998,0.21717205,0.1699087360870437
IDN,1999,0.27104585000000003,0.11819953878140416
IDN,2000,0.44985232500000005,0.08711230663820795
IDN,2001,0.5489590249999999,0.19414209623989975
IDN,2002,0.21622305,0.15989528511853207
IDN,2003,0.3106343,0.16454168965564117
IDN,2004,0.322989825,0.037706758547363446
IDN,2005,0.264383575,0.2032727150221327
IDN,2006,0.12682717500000001,0.0510220565626524
IDN,2007,0.1999754,0.1125243583418571
IDN,2008,0.249248525,0.1869377005080815
IDN,2009,0.068499975,0.08478651517281016
IDN,2010,0.07024945,0.046895770541737915
IDN,2011,0.102765225,0.12302108889076363
IDN,2012,0.32225955,0.3759800929850631
IDN,2013,0.09163945000000001,0.06752142289932878
IDN,2014,0.164782925,0.07856978282233679
IDN,2015,0.1107355,0.129166225551264
IDN,2016,0.129507475,0.1099838884244832
IDN,2017,0.036368925,0.07273785
IDN,2018,0.01740825,0.0348165
IDN,2019,0.270875675,0.045263010602431576
IDN,2020,0.11192912499999999,0.066043336471763
IDN,2021,0.12613239999999998,0.037479909817483115
IDN,2022,0.17298344999999998,0.07304001688633886
IDN,2023,0.150007625,0.0666822255817533
IDN,2024,0.211479875,0.0062221642238988305
IND,1995,0.19967664999999998,0.23076575650711983
IND,1996,0.180756825,0.23960483816402614
IND,1997,0.15339495,0.12653558273999452
IND,1998,0.184487,0.14509321393890207
IND,1999,0.15205354999999998,0.10908039250682651
IND,2000,0.08394935,0.09742943441241632
IND,2001,0.09948875,0.11905361892661363
IND,2002,0.045938375,0.06111430454977378
IND,2003,0.060459025,0.06981784746955824
IND,2004,0.07141145,0.024972288280478688
