country_iso3,year,education_spend_pct_gdp,gdp_per_capita_usd,govt_effectiveness,health_spend_pct_gdp,life_expectancy,rd_spend_pct_gdp,researchers_per_million,researchers_per_million_imputed,govt_effectiveness_imputed
AUT,2007,5.17918014526367,46622.9622913635,1.86356592178345,9.60482597,80.1804878048781,2.4336,3823.63127,False,False
AUT,2008,5.2985200881958,51581.3982361071,1.77165818214417,9.83415222,80.4317073170732,2.58632,4152.75477,False,False
AUT,2009,5.76567983627319,47857.4446635266,1.66273927688599,10.31152916,80.3317073170732,2.61279,4157.93027,False,False
AUT,2010,5.73625993728638,46611.1393420232,1.81252110004425,10.31620026,80.5804878048781,2.74321,4379.18237,False,False
AUT,2011,5.62787008285522,51116.8953522042,1.60288524627686,10.1370182,80.9829268292683,2.68567,4430.53569,False,False
AUT,2012,5.51612997055054,48250.4059142637,1.56018972396851,10.30198097,80.9365853658537,2.93372,4720.81116,False,False
AUT,2013,5.59404993057251,50305.3545774973,1.57137954235077,10.40574837,81.1365853658537,2.97993,4782.1241,False,False
AUT,2014,5.49767017364502,51314.9722616322,1.5529956817627,10.51159096,81.490243902439,3.11263,5009.44199,False,False
AUT,2015,5.49143981933594,43915.228020857,1.4509791135788,10.51688385,81.190243902439,3.06917,5073.42857,False,False
AUT,2016,5.50954008102417,45061.4993920192,1.47481060028076,10.51713753,81.6414634146342,3.13356,5400.34772,False,False
AUT,2017,5.40181016921997,47163.7425775142,1.46775150299072,10.57132816,81.6439024390244,3.07376,5416.07999,False,False
AUT,2018,5.25437021255493,51194.0749841299,1.45611667633057,10.5157156,81.6926829268293,3.10828,5682.44087,False,False
AUT,2019,5.23678016662598,49885.9947355204,1.49212622642517,10.62530422,81.8951219512195,3.14405,5958.85643,False,False
AUT,2020,5.57961988449097,48716.4098900349,1.60586321353912,11.41292953,81.1926829268293,3.20758,5829.2859,False,False
AUT,2021,5.48071002960205,53648.6437976214,1.52829468250275,12.185215,81.190243902439,3.25565,6323.00331,False,False
AUT,2022,5.27749013900757,52336.7725223758,1.46492278575897,11.22519779,81.2951219512195,3.17775,6632.30683,False,False
AUT,2023,,56579.504175468,1.32668149471283,11.15297318,81.7926829268293,3.25517,6633.64894,False,False
AUT,2024,,58268.8787651601,1.32668149471283,11.8325634,81.9951219512195,,6633.64894,True,True
BEL,1995,2.98866009712219,28413.8264387368,1.71154367923737,,76.8407317073171,,2477.43906,True,True
BEL,1996,3.04948997497559,27489.5551770488,1.71154367923737,,77.1873170731707,1.74299,2477.43906,False,False
BEL,1997,,24820.9380503896,1.71154367923737,,77.3707317073171,1.80971,2582.2631,False,True
BEL,1998,,25338.4432934904,1.77015435695648,,77.4731707317073,1.83825,2707.1088,False,False
BEL,1999,,25252.8019066564,1.77015435695648,,77.619512195122,1.90564,2910.88176,False,True
BEL,2000,,23098.8865077401,1.65919423103333,7.99917603,77.7219512195122,1.9362,2982.55342,False,False
BEL,2001,,23015.0712632462,1.65919423103333,8.14988899,77.9731707317073,2.03279,3140.73254,False,True
BEL,2002,,25006.191397109,1.91511082649231,8.3182106,78.0756097560976,1.90325,2974.5959,False,False
BEL,2003,,30655.2092679024,1.86878955364227,9.18925285,78.1292682926829,1.8412,2985.44684,False,False
BEL,2004,,35429.4077933344,1.85430920124054,9.35496902,78.8780487804878,1.8205,3116.44787,False,False
BEL,2005,5.79584980010986,36809.7013403619,1.70650970935822,9.25018311,78.9804878048781,1.7906,3173.07923,False,False
BEL,2006,,38705.1067959147,1.74316394329071,9.1325655,79.380487804878,1.82269,3318.08595,False,False
BEL,2007,,44319.165448813,1.60233938694,9.1392889,79.7829268292683,1.84999,3431.0838,False,False
BEL,2008,6.33294010162354,48303.397956286,1.38118207454681,9.60036659,79.6804878048781,1.93684,3447.86531,False,False
BEL,2009,6.43465995788574,44923.3400135081,1.56746017932892,10.54393387,80.0341463414634,1.99134,3554.67756,False,False
BEL,2010,6.44078016281128,44197.393671162,1.65420985221863,10.41325188,80.1829268292683,2.0613,3755.63584,False,False
BEL,2011,6.38481998443604,47760.8298776546,1.72347581386566,10.41302204,80.5853658536585,2.15739,3880.19574,False,False
BEL,2012,6.56625986099243,44874.1709182123,1.67117416858673,10.5865345,80.3853658536585,2.27079,4116.61624,False,False
BEL,2013,6.60135984420776,46964.5946777056,1.70195496082306,10.63787556,80.5878048780488,2.32047,4161.62059,False,False
BEL,2014,6.55866003036499,47995.7786961339,1.51735270023346,10.62032604,81.2878048780488,2.35858,4544.86674,False,False
BEL,2015,6.46963977813721,40893.804537772,1.52944529056549,10.88387299,80.9926829268293,2.43496,4731.81573,False,False
BEL,2016,6.48613023757935,41854.5498296444,1.39763832092285,10.89833736,81.4390243902439,2.53291,4798.32663,False,False
BEL,2017,6.44915008544922,44035.3239358548,1.24078404903412,10.94042683,81.4926829268293,2.67654,4757.30821,False,False
BEL,2018,6.38883018493652,47487.2100392561,1.22463178634644,10.9937973,81.5951219512195,2.86365,5040.00069,False,False
BEL,2019,6.32381010055542,46716.6227467964,1.11331832408905,10.85831451,81.9951219512195,3.15154,5290.87935,False,False
BEL,2020,6.75470018386841,45906.2875805246,1.07823526859283,11.46253014,80.6951219512195,3.36823,5418.91258,False,False
BEL,2021,6.38081979751587,51658.238294958,1.08557260036469,11.28825092,81.790243902439,3.40589,5770.89032,False,False
BEL,2022,6.27611017227173,50605.7496677086,1.22718644142151,10.73976326,81.7487804878049,3.19592,5818.71223,False,False
BEL,2023,,55291.4754541329,1.03702199459076,10.80371571,82.4,3.27235,5990.12849,False,False
BEL,2024,,56614.5679499036,1.03702199459076,,82.3,,5990.12849,True,True
BRA,1995,4.56816005706787,4756.75013552302,-0.143133714795113,,67.701,,298.53981,True,True
BRA,1996,,5179.13052009976,-0.143133714795113,,68.108,,298.53981,True,False
BRA,1997,,5299.39794248133,-0.143133714795113,,68.505,,298.53981,True,True
BRA,1998,4.75666999816895,5105.89246192003,-0.201571121811867,,68.848,,298.53981,True,False
BRA,1999,3.80062007904053,3493.57192043228,-0.201571121811867,,69.211,,298.53981,True,True
BRA,2000,3.94893002510071,3766.54786339835,0.0430850870907307,8.33457184,69.584,1.04752,298.53981,False,False
BRA,2001,3.84467005729675,3176.28975052524,0.0430850870907307,8.54963303,69.98,1.06197,341.27926,False,True
BRA,2002,3.75037002563477,2855.94017137049,-0.0346153452992439,8.69686985,70.396,1.00967,403.16475,False,False
BRA,2003,,3090.6068907839,0.0817573666572571,8.18899441,70.884,0.99939,428.48507,False,False
BRA,2004,3.97448992729187,3663.82262497811,-0.0922709181904793,8.12491989,71.361,0.96343,489.27106,False,False
BRA,2005,4.47909021377563,4827.78165890291,-0.157670244574547,8.03539562,71.832,1.00247,515.766,False,False
BRA,2006,4.87060022354126,5934.14561857454,-0.391295492649078,8.24952507,72.296,0.98807,550.49741,False,False
BRA,2007,4.97426986694336,7409.69003822861,-0.290289968252182,8.20182991,72.73,1.08138,562.55469,False,False
BRA,2008,5.26884984970093,8908.33338467948,-0.148200899362564,8.01128483,73.111,1.12904,598.65285,False,False
BRA,2009,5.46355009078979,8678.6584730653,-0.151303574442863,8.39480495,73.457,1.11866,634.14103,False,False
BRA,2010,5.64879989624023,11403.2840038694,-0.0868625491857529,7.94516611,73.779,1.15992,696.09998,False,False
BRA,2011,5.73741006851196,13396.6263158041,-0.152404069900513,7.78819132,74.047,1.13966,749.17174,False,False
BRA,2012,5.85510015487671,12521.7238454434,-0.16054867208004,7.73637724,74.335,1.12684,801.40894,False,False
BRA,2013,5.8388500213623,12458.8903396625,-0.119030974805355,7.9766016,74.609,1.19567,852.71699,False,False
BRA,2014,5.94848012924194,12274.9941630213,-0.175920635461807,8.39644146,74.823,1.26971,903.20079,False,False
BRA,2015,6.24105978012085,8936.1955889444,-0.255271553993225,8.90929985,75.106,1.28464,903.20079,True,False
BRA,2016,6.31403017044067,8836.28546025694,-0.249387070536613,9.16901684,75.081,1.19584,903.20079,True,False
BRA,2017,6.32047986984253,10080.5078722821,-0.317140609025955,9.47125053,75.383,1.1175,903.20079,True,False
BRA,2018,6.08851003646851,9300.66072904004,-0.520569622516632,9.46475029,75.633,1.15016,903.20079,True,False
BRA,2019,5.96346998214722,9029.83304401079,-0.234114676713943,9.61449146,75.809,1.15115,903.20079,True,False
BRA,2020,5.7714900970459,7074.19407495707,-0.465709209442139,9.62326527,74.506,1.21907,903.20079,True,False
BRA,2021,5.4969801902771,7972.53696080695,-0.492990374565125,9.63646507,73.038,1.13371,903.20079,True,False
BRA,2022,5.61920976638794,9281.33282136864,-0.588259339332581,9.38739491,74.872,1.18873,903.20079,True,False
BRA,2023,,10377.5897719195,-0.546764314174652,9.73092747,75.848,1.1938,903.20079,True,False
BRA,2024,,10310.5488778166,-0.546764314174652,,76.023,,903.20079,True,True
CAN,1995,6.30476999282837,20679.634792669,1.74236369132996,,77.9773170731707,,3055.67247,True,True
CAN,1996,,21296.9723536904,1.74236369132996,,78.220243902439,1.60682,3055.67247,False,False
CAN,1997,,21901.5628548392,1.74236369132996,,78.4124390243903,1.61386,3114.23872,False,True
CAN,1998,5.49377012252808,21024.5850687045,1.87730169296265,,78.6236585365854,1.71051,3153.03798,False,False
CAN,1999,5.53079986572266,22315.2466731545,1.87730169296265,,78.8390243902439,1.74984,3238.35328,False,True
CAN,2000,5.42330980300903,24271.0020563821,1.84907865524292,8.24808502,79.1668292682927,1.85849,3510.48256,False,False
CAN,2001,4.95304012298584,23822.096210932,1.84907865524292,8.62476349,79.3980487804878,2.02116,3688.26825,False,True
CAN,2002,4.99306011199951,24256.0192337185,1.86085593700409,8.85665226,79.5307317073171,1.9717,3695.33994,False,False
CAN,2003,,28301.8645937428,1.92467999458313,9.01086521,79.7151219512195,1.96782,3888.4744,False,False
CAN,2004,,32145.5412620217,1.90069770812988,9.06623363,79.9921951219512,1.99735,4076.68444,False,False
CAN,2005,4.76589012145996,36383.6600068095,1.88245940208435,9.03529835,80.1126829268293,1.97127,4234.36344,False,False
CAN,2006,,40504.0370977806,1.89211332798004,9.33188725,80.5436585365854,1.94304,4315.13916,False,False
CAN,2007,4.76642990112305,44660.0838892281,1.75481534004211,9.4346962,80.5436585365854,1.90358,4596.69506,False,False
CAN,2008,4.62612009048462,46710.2526864484,1.78248238563538,9.59427929,80.7246341463415,1.85578,4725.99112,False,False
CAN,2009,4.84057998657227,40874.8831932903,1.74208331108093,10.70402527,81.0660975609756,1.91742,4466.14043,False,False
CAN,2010,5.35637998580933,47560.6666009406,1.77782678604126,10.70066547,81.3221951219512,1.82504,4664.07888,False,False
CAN,2011,5.26204013824463,52223.8588398531,1.77254545688629,10.40518665,81.4826829268293,1.78714,4802.7188,False,False
CAN,2012,,52670.3447335415,1.75697004795074,10.5407114,81.6636585365854,1.77303,4652.42914,False,False
CAN,2013,4.58899021148682,52638.1187235237,1.78074109554291,10.43559265,81.7448780487805,1.70624,4647.61399,False,False
CAN,2014,4.84358978271484,50960.8431174661,1.75371766090393,10.28115654,81.7843902439025,1.71482,4564.22043,False,False
CAN,2015,4.73936986923218,43594.1941045394,1.7309353351593,10.76397896,81.8258536585366,1.6936,4545.96875,False,False
CAN,2016,4.81642007827759,42314.0615817218,1.7445410490036,11.05626965,81.94,1.72903,4400.49278,False,False
CAN,2017,4.95998001098633,45129.628116623,1.81557297706604,10.9242115,81.8078048780488,1.68702,4429.05796,False,False
CAN,2018,4.88898992538452,46539.1761570405,1.67513394355774,10.92262077,81.8036585365854,1.7372,4715.91861,False,False
CAN,2019,4.77293014526367,46352.8693445211,1.69731068611145,11.04823494,82.1585365853659,1.75578,4850.93689,False,False
CAN,2020,4.88794994354248,43537.839298904,1.59831285476685,13.01732922,81.53,1.93413,5155.65021,False,False
CAN,2021,4.74858999252319,52886.6616372703,1.5614572763443,12.38106632,81.4514634146342,1.87064,5507.58596,False,False
CAN,2022,4.84426021575928,56256.8007264015,1.56661772727966,11.08119678,81.0948780487805,1.81291,5624.26883,False,False
CAN,2023,,54220.3285039875,1.51680326461792,11.18692875,81.6263414634146,1.81048,5624.26883,True,False
CAN,2024,,54340.3477224733,1.51680326461792,11.3095665,82.1080487804878,1.7908,5624.26883,True,True
CHE,1995,4.9128999710083,50113.8321221345,1.75708055496216,,78.4170731707317,,3130.03604,True,True
CHE,1996,4.92260980606079,48092.6433036512,1.75708055496216,,78.8960975609756,2.37649,3130.03604,False,False
CHE,1997,,41584.441782159,1.75708055496216,,79.079512195122,,3130.03604,True,True
CHE,1998,4.75152015686035,42680.5867322391,1.9069150686264,,79.3243902439025,,3130.03604,True,False
CHE,1999,4.75953006744385,41695.6912912021,1.9069150686264,,79.580487804878,,3130.03604,True,True
CHE,2000,4.65878009796143,38865.021939688,1.95634055137634,9.13442421,79.6804878048781,2.26386,3643.69175,False,False
CHE,2001,4.82218980789185,39638.7911061864,1.95634055137634,9.46040058,80.1804878048781,,3643.69175,True,True
CHE,2002,5.17882013320923,42458.7384679187,1.93704175949097,9.88000107,80.3853658536585,,3643.69175,True,False
CHE,2003,5.38400983810425,49335.7456291067,1.75373554229736,10.13696766,80.5365853658537,,3643.69175,True,False
CHE,2004,5.3142900466919,54659.4571488233,2.1585156917572,10.22576523,81.0878048780488,2.60818,3451.74588,False,False
CHE,2005,5.08472013473511,56242.8933645639,1.84628260135651,10.05823421,81.2365853658537,,3451.74588,True,False
CHE,2006,4.84120988845825,59011.0324592016,2.07526707649231,9.5802002,81.490243902439,,3451.74588,True,False
CHE,2007,4.58396005630493,64989.1553256031,2.03580713272095,9.41693783,81.7414634146342,,3451.74588,True,False
CHE,2008,4.75724983215332,74175.1927898555,2.02759099006653,9.53167725,81.9926829268293,2.65296,3313.52642,False,False
CHE,2009,4.92561006546021,71568.3123885672,1.94502568244934,10.1415062,82.0439024390244,,3313.52642,True,False
CHE,2010,4.80210018157959,76531.3729407691,1.8709591627121,9.9907856,82.2463414634147,,3313.52642,True,False
CHE,2011,4.85663986206055,90476.7589651577,1.86164331436157,10.10393143,82.6951219512195,,3313.52642,True,False
CHE,2012,4.89862012863159,85836.2076767359,1.88282430171967,10.33511066,82.6975609756098,2.87456,4497.48676,False,False
CHE,2013,4.91392993927002,87304.3305813557,1.81637847423553,10.59444523,82.7975609756098,,4497.48676,True,False
CHE,2014,4.93057012557983,88724.9909402638,2.10431861877441,10.6751194,83.1975609756098,,4497.48676,True,False
CHE,2015,4.99560022354126,83806.4476003837,1.96745336055756,10.97983074,82.8975609756098,3.04577,5310.67497,False,False
CHE,2016,4.98164987564087,82153.0745447889,1.97178089618683,11.20248795,83.6024390243903,,5310.67497,True,False
CHE,2017,5.01765012741089,82254.3769269767,2.01780319213867,11.37471581,83.5512195121951,3.04671,5257.57173,False,False
CHE,2018,4.9300799369812,85217.3691512274,1.99707686901093,11.19891071,83.7536585365854,,5257.57173,True,False
CHE,2019,5.01438999176025,84121.9310304414,1.91622769832611,11.42588997,83.9048780487805,3.14983,5561.84719,False,False
CHE,2020,5.27676010131836,85897.7843338323,1.97202301025391,11.98960876,83.0,,5561.84719,True,False
CHE,2021,5.02535009384155,93664.7736696111,1.99079787731171,11.95855618,83.7512195121951,3.24862,6003.41115,False,False
CHE,2022,4.86427021026611,94394.5106803525,2.04943490028381,11.59911823,83.6048780487805,,6003.41115,True,False
CHE,2023,,100623.549627296,2.13492703437805,11.69096088,84.1560975609756,3.22178,6107.95842,False,False
CHE,2024,,103998.186685604,2.13492703437805,,84.4073170731707,,6107.95842,True,True
CHN,1995,1.83266997337341,612.680277898627,-0.348653882741928,,70.363,,447.0994,True,True
CHN,1996,1.84320998191833,713.337387811657,-0.348653882741928,,70.823,0.56014,447.0994,False,False
CHN,1997,,786.743548510999,-0.348653882741928,,71.227,0.63467,476.21305,False,True
CHN,1998,1.82997000217438,835.095348597432,-0.198783293366432,,71.601,0.64185,389.62565,False,False
CHN,1999,1.87120997905731,881.146614068925,-0.198783293366432,,71.952,0.74295,422.97614,False,True
CHN,2000,,969.199513696287,-0.158842876553535,4.4535861,72.288,0.88409,549.57477,False,False
CHN,2001,,1065.40597574519,-0.158842876553535,4.19752026,72.675,0.92948,582.78825,False,True
CHN,2002,,1163.55957673426,-0.123097203671932,4.32156181,73.034,1.04418,631.73478,False,False
CHN,2003,,1306.97245408557,-0.147587299346924,4.35460472,73.385,1.10465,667.9285,False,False
CHN,2004,,1530.92726215723,-0.109930388629436,4.22949076,73.727,1.19732,713.42588,False,False
CHN,2005,,1777.64496828464,-0.140640497207642,4.11230803,74.085,1.29008,856.65892,False,False
CHN,2006,,2129.25696999613,0.0357880145311356,3.88655019,74.404,1.34923,931.20148,False,False
CHN,2007,,2734.72709877693,0.165997371077538,3.61737728,74.789,1.35321,1076.73747,False,False
CHN,2008,,3523.44302065213,0.165779024362564,3.83627748,74.833,1.4233,1197.58885,False,False
CHN,2009,,3898.24459158811,0.0932420492172241,4.27631998,75.317,1.6366,861.24883,False,False
CHN,2010,,4629.24551710077,0.0918448567390442,4.15821123,75.668,1.68456,898.85545,False,False
CHN,2011,,5703.76027973346,0.0836087092757225,4.26719379,75.889,1.75244,972.01743,False,False
CHN,2012,,6405.0574241349,0.0153677640482783,4.49046612,76.2,1.88095,1028.98334,False,False
CHN,2013,,7147.03518622344,-0.00512068951502442,4.63882637,76.452,1.96246,1079.63795,False,False
CHN,2014,,7781.06597484974,0.354851633310318,4.69880247,76.714,1.98475,1101.80087,False,False
CHN,2015,,8175.33285077393,0.417423009872437,4.85367584,76.975,2.01703,1162.7108,False,False
CHN,2016,,8254.86859320357,0.356383770704269,4.88338089,77.214,2.0595,1208.86205,False,False
CHN,2017,,8979.67652709856,0.416875630617142,4.9695034,77.235,2.07771,1235.84935,False,False
CHN,2018,,10085.6638148819,0.496678441762924,5.06933308,77.709,2.10232,1317.48914,False,False
CHN,2019,,10342.9009524335,0.544862508773804,5.26516867,77.94,2.20144,1483.85803,False,False
CHN,2020,,10627.4637989619,0.643971681594849,5.50441837,78.019,2.35712,1600.30633,False,False
CHN,2021,,12887.4357242941,0.80791163444519,5.25590324,78.117,2.38165,1685.97511,False,False
CHN,2022,,12970.6056414327,0.494212538003922,5.88078785,78.202,2.4945,1849.23669,False,False
CHN,2023,3.89714002609253,12951.1782397043,0.679014027118683,5.94388866,77.953,2.57729,2107.27003,False,False
CHN,2024,,13303.1481543868,0.679014027118683,,78.017,,2107.27003,True,True
COL,1995,,2583.66576349858,-0.45862889289856,,69.81,,58.0547,True,True
COL,1996,,2664.64056059983,-0.45862889289856,,70.209,,58.0547,True,False
COL,1997,,2873.2814350993,-0.45862889289856,,70.632,,58.0547,True,True
COL,1998,3.92645001411438,2604.87166959518,-0.325808048248291,,70.924,,58.0547,True,False
COL,1999,4.44080018997192,2241.22911801216,-0.325808048248291,,70.913,,58.0547,True,True
COL,2000,3.5112099647522,2555.00751039968,-0.403075814247131,5.63529348,70.905,0.13106,58.0547,True,False
COL,2001,3.70867991447449,2472.99084035833,-0.403075814247131,5.94238281,71.185,0.1329,58.0547,True,True
COL,2002,4.26812982559204,2428.92969771584,-0.487907588481903,5.73296595,71.537,0.15559,58.0547,True,False
COL,2003,4.32513999938965,2311.94218760291,-0.221860736608505,5.77505445,72.309,0.17398,58.0547,True,False
COL,2004,4.07934999465942,2818.57195413044,-0.215896517038345,5.79892111,72.76,0.16964,58.0547,True,False
COL,2005,4.02098989486694,3456.06610874512,-0.197672158479691,6.06710577,73.156,0.16557,58.0547,True,False
COL,2006,3.91671991348267,3789.85361217027,-0.191516101360321,6.33546638,73.497,0.16427,58.0547,True,False
COL,2007,4.08301019668579,4769.926147194,-0.0502213798463345,6.49102163,73.751,0.18307,58.0547,True,False
COL,2008,3.9387800693512,5541.83629665898,-0.0256232153624296,6.84192181,74.206,0.19541,58.0547,True,False
COL,2009,4.77651977539062,5250.97292433518,-0.300557911396027,7.31134558,74.531,0.19351,58.0547,True,False
COL,2010,4.83382987976074,6398.2958447102,-0.123824141919613,7.07130194,74.876,0.19358,58.0547,True,False
COL,2011,4.46608018875122,7400.9940695669,-0.0504269637167454,6.78076792,75.18,0.19842,58.0547,True,False
COL,2012,4.37038993835449,8108.59838244229,-0.00116499257273972,6.74601603,75.611,0.22116,58.0547,True,False
COL,2013,4.87855005264282,8279.10255642981,0.0531518310308456,7.01724052,75.834,0.25761,58.0547,False,False
COL,2014,4.62945985794067,8187.20824890084,-0.135854035615921,7.18553209,75.95,0.30317,59.05478,False,False
COL,2015,4.47038984298706,6248.51490534512,-0.0937390848994255,7.52338505,76.067,0.36542,70.66931,False,False
COL,2016,4.47721004486084,5959.84250367574,-0.03696658462286,7.53117037,76.228,0.27051,91.2603,False,False
COL,2017,4.53551006317139,6479.53231292429,-0.140821367502213,7.67864323,76.418,0.26109,90.24729,False,False
COL,2018,4.44910001754761,6816.96818309544,-0.139370113611221,7.71777487,76.579,0.31233,90.24729,True,False
COL,2019,4.51068019866943,6472.54544924705,0.0327151045203209,7.83404827,76.793,0.32201,90.24729,True,False
COL,2020,5.26166009902954,5339.68711357943,0.00847531855106354,8.69751263,74.757,0.2894,90.24729,True,False
COL,2021,,6222.62164397614,-0.0478276498615742,9.14150524,72.698,,90.24729,True,False
COL,2022,,6680.44506854481,0.01379637978971,7.59037256,76.508,,90.24729,True,False
COL,2023,,7000.83660501046,-0.075877919793129,8.15838146,77.725,,90.24729,True,False
COL,2024,,7919.20886825345,-0.075877919793129,8.14139366,77.913,,90.24729,True,True
CZE,1995,4.48584985733032,5865.29460556726,0.62058299779892,,73.0748780487805,,1258.0318,True,True
CZE,1996,4.2188401222229,6573.19643136362,0.62058299779892,,73.7146341463415,0.88366,1258.0318,False,False
CZE,1997,,6069.38762357837,0.62058299779892,,73.8248780487805,0.98251,1222.7761,False,True
CZE,1998,3.55989003181458,6526.59635780951,0.585556745529175,,74.5146341463415,1.05423,1223.32114,False,False
CZE,1999,3.64439988136292,6377.6211077224,0.585556745529175,,74.6682926829268,1.04295,1319.35303,False,True
CZE,2000,3.61999011039734,6062.92152842793,0.587459146976471,5.66916943,74.9682926829268,1.10377,1352.21409,False,False
CZE,2001,3.71491003036499,6669.07494847497,0.587459146976471,5.83479309,75.1731707317073,1.09343,1465.05243,False,True
CZE,2002,3.9390299320221,8101.26018588111,0.921997308731079,6.14656258,75.2219512195122,1.09272,1463.13284,False,False
CZE,2003,4.10311985015869,9852.45677945801,0.854176342487335,6.50168419,75.1707317073171,1.13817,1543.13456,False,False
CZE,2004,3.98130011558533,11782.5546676117,0.864507555961609,6.33308411,75.7219512195122,1.13619,1589.73189,False,False
CZE,2005,3.86250996589661,13442.4916284309,0.913030743598938,6.33529043,75.9243902439025,1.15998,2353.41029,False,False
CZE,2006,4.19625997543335,15259.0788162004,1.08249938488007,6.16489983,76.5243902439024,1.22564,2552.57872,False,False
CZE,2007,3.85006999969482,18452.6532812196,0.845191836357117,5.99029112,76.7243902439025,1.2967,2701.68545,False,False
CZE,2008,3.73207998275757,22774.7045076205,0.951468646526337,6.33855247,76.9756097560976,1.2352,2876.01839,False,False
CZE,2009,4.1553201675415,19817.4215836554,0.873511850833893,7.2650013,77.0780487804878,1.28943,2765.27088,False,False
CZE,2010,3.99341988563538,20160.4355077059,0.9017294049263,7.47836781,77.4243902439025,1.31352,2799.12504,False,False
CZE,2011,4.20787000656128,22049.1080788682,0.922613501548767,7.47281456,77.8731707317073,1.5323,2925.87928,False,False
CZE,2012,4.19049978256226,20014.0354015165,0.921718597412109,7.53974962,78.0756097560976,1.757,3162.1117,False,False
CZE,2013,4.02132987976074,20260.4954999375,0.915809273719788,7.44831276,78.1756097560976,1.86743,3260.83143,False,False
CZE,2014,3.93603992462158,20038.4163180257,1.03113341331482,7.53919601,78.8243902439024,1.94392,3428.30846,False,False
CZE,2015,5.71913003921509,17931.5987670768,1.02559614181519,7.29346752,78.5780487804878,1.906,3619.16017,False,False
CZE,2016,5.50080013275146,18753.9686718096,1.00811576843262,7.32258606,79.0268292682927,1.65411,3546.92776,False,False
CZE,2017,3.75574994087219,20913.197632212,1.03059422969818,7.24190664,78.9780487804878,1.74513,3718.34571,False,False
CZE,2018,4.21541023254395,23705.9329811299,0.951154172420502,7.37173605,79.0292682926829,1.87652,3906.6782,False,False
CZE,2019,4.46737003326416,24062.7190013343,0.919642746448517,7.48754358,79.2292682926829,1.89547,4027.58714,False,False
CZE,2020,4.62503004074097,23472.8915454417,0.910964906215668,8.96995831,78.2268292682927,1.94537,4187.18471,False,False
CZE,2021,4.65163993835449,27696.4619527544,1.06974017620087,9.15420723,77.2219512195122,1.93302,4560.45106,False,False
CZE,2022,4.30291986465454,28282.2236715857,1.09341883659363,8.47063065,78.9292682926829,1.89089,4696.6857,False,False
CZE,2023,,31761.5944102491,1.1140114068985,8.42677402,79.8268292682927,1.83369,4504.58395,False,False
CZE,2024,,31823.3078290564,1.1140114068985,8.50710297,79.9780487804878,,4504.58395,True,True
DEU,1995,4.41835021972656,31747.2449398447,1.7246767282486,,76.4219512195122,,2801.62099,True,True
DEU,1996,4.47798013687134,30599.7891048363,1.7246767282486,,76.6731707317073,2.13663,2801.62099,False,False
DEU,1997,,27046.9565464237,1.7246767282486,,77.0731707317073,2.18161,2862.8306,False,True
DEU,1998,4.44445991516113,27395.9440608051,1.81250166893005,,77.4756097560976,2.20748,2884.30523,False,False
DEU,1999,,26965.4922773722,1.81250166893005,,77.7268292682927,2.32772,3120.9,False,True
DEU,2000,,23925.8559901991,1.80453169345856,9.75930405,77.9268292682927,2.38654,3154.48437,False,False
DEU,2001,,23878.3641471651,1.80453169345856,9.78105545,78.3292682926829,2.3792,3230.26868,False,True
DEU,2002,,25486.5942008748,1.66001808643341,10.028965,78.2292682926829,2.40856,3240.75467,False,False
DEU,2003,,30711.1022511331,1.35740518569946,10.22255325,78.3804878048781,2.44232,3275.18656,False,False
DEU,2004,,34566.7359143735,1.46714746952057,9.97466278,78.6804878048781,2.40278,3290.96185,False,False
DEU,2005,,35084.4363546269,1.5005247592926,10.1068058,78.9317073170732,2.40266,3315.75626,False,False
DEU,2006,,36980.3349948954,1.64597606658936,9.96236897,79.1317073170732,2.43043,3411.78697,False,False
DEU,2007,,42350.9217211489,1.63131237030029,9.83482933,79.5341463414634,2.41918,3573.67338,False,False
DEU,2008,4.47337007522583,46379.1647953479,1.51405537128448,10.03185749,79.7365853658537,2.57152,3726.67445,False,False
DEU,2009,,42471.8868625226,1.57510924339294,10.97003078,79.8365853658537,2.68864,3916.78276,False,False
DEU,2010,4.99525022506714,42396.9665976293,1.51569378376007,10.8311739,79.9878048780488,2.67632,4056.42386,False,False
DEU,2011,4.88583993911743,47630.9761883572,1.50013899803162,10.52106953,80.4365853658537,2.75016,4191.51741,False,False
DEU,2012,4.83153009414673,44718.0159214069,1.53097581863403,10.59356213,80.5390243902439,2.82499,4355.567,False,False
DEU,2013,4.83911991119385,47206.8353514242,1.51041460037231,10.7432127,80.490243902439,2.78067,4380.38742,False,False
DEU,2014,4.82582998275757,48959.5991203133,1.6648246049881,10.76819706,81.090243902439,2.82218,4336.01915,False,False
DEU,2015,4.76157999038696,41929.7549110722,1.65639758110046,10.92317677,80.6414634146341,2.87725,4755.29531,False,False
DEU,2016,4.76321983337402,42948.9381932694,1.66018795967102,10.97133732,80.990243902439,2.88393,4839.84645,False,False
DEU,2017,4.77830982208252,45553.9341495339,1.61311173439026,11.05091095,80.9926829268293,2.9886,5058.39528,False,False
DEU,2018,4.88401985168457,48916.1686612154,1.52356374263763,11.18380833,80.8926829268293,3.05057,5209.2143,False,False
DEU,2019,5.02757978439331,47656.199739747,1.49534583091736,11.42805386,81.2926829268293,3.11256,5398.63462,False,False
DEU,2020,5.51600980758667,47394.8734504469,1.31368815898895,12.46780777,81.0414634146342,3.0897,5390.05249,False,False
